datetime,open,high,low,close,volume
2026-01-01 12:05:00+05:30,1601.8,1602.3,1600.1,1601.0,13407
2026-01-01 12:10:00+05:30,1600.7,1601.3,1599.5,1600.8,30196
2026-01-01 12:15:00+05:30,1600.4,1600.9,1599.4,1600.5,17187
2026-01-01 12:20:00+05:30,1600.5,1601.0,1599.0,1600.0,18060
2026-01-01 12:25:00+05:30,1599.7,1602.7,1599.4,1601.2,30479
2026-01-01 12:30:00+05:30,1600.7,1601.8,1599.4,1601.5,16953
2026-01-01 12:35:00+05:30,1601.5,1601.8,1598.7,1599.4,80734
2026-01-01 12:40:00+05:30,1599.1,1600.8,1598.6,1599.8,74872
2026-01-01 12:45:00+05:30,1599.5,1601.8,1599.4,1601.7,101542
2026-01-01 12:50:00+05:30,1601.7,1604.9,1601.3,1603.3,53393
2026-01-01 12:55:00+05:30,1603.3,1604.8,1603.3,1604.2,16870
2026-01-01 13:00:00+05:30,1604.2,1604.5,1603.4,1604.1,10843
2026-01-01 13:05:00+05:30,1603.9,1604.1,1601.5,1602.0,25963
2026-01-01 13:10:00+05:30,1601.5,1602.6,1601.4,1602.1,13802
2026-01-01 13:15:00+05:30,1601.6,1603.8,1601.6,1603.8,15466
2026-01-01 13:20:00+05:30,1603.2,1603.8,1599.7,1600.1,30313
2026-01-01 13:25:00+05:30,1599.8,1600.8,1599.0,1600.4,141046
2026-01-01 13:30:00+05:30,1600.7,1600.8,1598.4,1598.9,62524
2026-01-01 13:35:00+05:30,1598.9,1599.5,1597.4,1599.0,73942
2026-01-01 13:40:00+05:30,1599.0,1599.2,1597.9,1598.9,10838
2026-01-01 13:45:00+05:30,1598.1,1600.2,1597.6,1599.5,61926
2026-01-01 13:50:00+05:30,1599.5,1601.2,1599.4,1599.9,80421
2026-01-01 13:55:00+05:30,1599.8,1600.5,1598.7,1599.5,13086
2026-01-01 14:00:00+05:30,1599.5,1602.1,1598.9,1600.8,15023
2026-01-01 14:05:00+05:30,1601.4,1601.4,1600.4,1600.7,14278
2026-01-01 14:10:00+05:30,1600.4,1601.6,1600.4,1601.3,16128
2026-01-01 14:15:00+05:30,1600.9,1601.5,1600.5,1601.0,13112
2026-01-01 14:20:00+05:30,1600.9,1601.4,1599.8,1600.2,49689
2026-01-01 14:25:00+05:30,1600.2,1601.3,1599.4,1599.4,28819
2026-01-01 14:30:00+05:30,1599.4,1600.8,1599.4,1600.6,9759
2026-01-01 14:35:00+05:30,1600.7,1601.1,1600.0,1600.4,13957
2026-01-01 14:40:00+05:30,1600.4,1600.9,1597.6,1598.2,52775
2026-01-01 14:45:00+05:30,1598.2,1599.2,1596.5,1596.8,77705
2026-01-01 14:50:00+05:30,1596.8,1598.3,1596.6,1596.7,52277
2026-01-01 14:55:00+05:30,1596.7,1598.1,1596.7,1597.2,21725
2026-01-01 15:00:00+05:30,1597.5,1597.5,1593.0,1597.1,138534
2026-01-01 15:05:00+05:30,1596.6,1600.1,1596.6,1596.7,263753
2026-01-01 15:10:00+05:30,1596.9,1596.9,1594.1,1594.8,113471
2026-01-01 15:15:00+05:30,1594.9,1595.5,1592.7,1593.5,168621
2026-01-01 15:20:00+05:30,1593.5,1595.0,1592.4,1594.6,231093
2026-01-01 15:25:00+05:30,1594.4,1597.1,1593.5,1595.0,49006
2026-01-02 09:15:00+05:30,1601.3,1601.3,1593.0,1598.0,121243
2026-01-02 09:20:00+05:30,1596.9,1601.3,1596.0,1598.9,40078
2026-01-02 09:25:00+05:30,1598.9,1604.2,1598.2,1602.9,32689
2026-01-02 09:30:00+05:30,1602.7,1603.0,1597.9,1599.1,26765
2026-01-02 09:35:00+05:30,1599.1,1600.4,1596.9,1599.2,22943
2026-01-02 09:40:00+05:30,1599.5,1601.8,1599.0,1600.6,51236
2026-01-02 09:45:00+05:30,1600.6,1602.1,1599.8,1599.9,38928
2026-01-02 09:50:00+05:30,1600.4,1603.3,1600.4,1602.2,31880
2026-01-02 09:55:00+05:30,1602.2,1602.2,1600.4,1601.3,34159
2026-01-02 10:00:00+05:30,1601.3,1602.8,1600.7,1601.8,15679
2026-01-02 10:05:00+05:30,1601.8,1602.1,1600.0,1600.3,13956
2026-01-02 10:10:00+05:30,1600.3,1600.5,1598.5,1599.4,14812
2026-01-02 10:15:00+05:30,1599.4,1600.4,1597.1,1598.0,27322
2026-01-02 10:20:00+05:30,1598.0,1599.4,1597.4,1598.8,13878
2026-01-02 10:25:00+05:30,1598.5,1599.3,1597.5,1598.3,12137
2026-01-02 10:30:00+05:30,1598.1,1598.9,1597.4,1597.8,9559
2026-01-02 10:35:00+05:30,1597.7,1601.3,1597.7,1600.7,28431
2026-01-02 10:40:00+05:30,1600.7,1601.3,1598.3,1599.1,25165
2026-01-02 10:45:00+05:30,1599.1,1603.4,1598.7,1603.4,19867
2026-01-02 10:50:00+05:30,1602.7,1603.7,1602.3,1603.6,58330
2026-01-02 10:55:00+05:30,1603.6,1603.8,1601.4,1603.8,24695
2026-01-02 11:00:00+05:30,1603.8,1604.0,1602.4,1602.9,22368
2026-01-02 11:05:00+05:30,1602.4,1604.2,1601.7,1603.8,18336
2026-01-02 11:10:00+05:30,1603.8,1605.3,1602.4,1604.3,48863
2026-01-02 11:15:00+05:30,1604.3,1605.1,1603.7,1604.6,21346
2026-01-02 11:20:00+05:30,1604.4,1605.2,1603.7,1605.0,33622
2026-01-02 11:25:00+05:30,1604.6,1606.5,1604.6,1606.5,55372
2026-01-02 11:30:00+05:30,1606.5,1608.2,1605.6,1608.2,64220
2026-01-02 11:35:00+05:30,1608.2,1608.7,1605.7,1606.7,90222
2026-01-02 11:40:00+05:30,1606.7,1607.6,1605.8,1606.9,39287
2026-01-02 11:45:00+05:30,1606.9,1607.7,1605.8,1606.6,44282
2026-01-02 11:50:00+05:30,1606.7,1608.2,1605.9,1608.2,40958
2026-01-02 11:55:00+05:30,1608.2,1608.2,1605.4,1605.9,29651
2026-01-02 12:00:00+05:30,1605.9,1606.2,1602.9,1604.8,24497
2026-01-02 12:05:00+05:30,1604.7,1605.2,1603.1,1603.3,31301
2026-01-02 12:10:00+05:30,1603.3,1605.1,1603.3,1604.6,25362
2026-01-02 12:15:00+05:30,1604.6,1605.1,1604.0,1604.3,13939
2026-01-02 12:20:00+05:30,1604.3,1606.0,1604.2,1605.3,47884
2026-01-02 12:25:00+05:30,1605.5,1606.0,1604.8,1605.7,15372
2026-01-02 12:30:00+05:30,1605.3,1606.0,1604.6,1605.6,19443
2026-01-02 12:35:00+05:30,1605.6,1605.8,1604.7,1605.2,12345
2026-01-02 12:40:00+05:30,1605.2,1605.5,1603.8,1604.3,48857
2026-01-02 12:45:00+05:30,1604.1,1604.8,1602.3,1603.1,12127
2026-01-02 12:50:00+05:30,1603.1,1604.5,1602.5,1604.3,18634
2026-01-02 12:55:00+05:30,1604.3,1604.7,1603.3,1604.1,11376
2026-01-02 13:00:00+05:30,1604.1,1604.9,1603.5,1604.8,13440
2026-01-02 13:05:00+05:30,1604.2,1604.9,1603.9,1604.3,13286
2026-01-02 13:10:00+05:30,1604.4,1604.9,1603.6,1604.5,11283
2026-01-02 13:15:00+05:30,1604.6,1606.0,1603.8,1605.6,52879
2026-01-02 13:20:00+05:30,1605.4,1606.2,1605.3,1605.4,19009
2026-01-02 13:25:00+05:30,1605.4,1606.7,1605.3,1605.9,18897
2026-01-02 13:30:00+05:30,1605.9,1606.5,1605.3,1605.7,12564
2026-01-02 13:35:00+05:30,1605.7,1606.1,1605.3,1605.5,17443
2026-01-02 13:40:00+05:30,1606.0,1607.2,1605.5,1607.2,20536
2026-01-02 13:45:00+05:30,1607.2,1608.0,1605.3,1606.2,46479
2026-01-02 13:50:00+05:30,1606.2,1606.8,1605.4,1606.0,17558
2026-01-02 13:55:00+05:30,1606.0,1606.7,1605.7,1606.6,11099
2026-01-02 14:00:00+05:30,1606.6,1606.7,1605.7,1606.7,15439
2026-01-02 14:05:00+05:30,1606.7,1607.0,1605.6,1607.0,22204
2026-01-02 14:10:00+05:30,1607.0,1607.1,1604.7,1605.7,20956
2026-01-02 14:15:00+05:30,1605.4,1605.5,1604.3,1605.4,20337
2026-01-02 14:20:00+05:30,1605.5,1606.6,1604.9,1605.9,25830
2026-01-02 14:25:00+05:30,1605.9,1607.2,1605.3,1606.2,19901
2026-01-02 14:30:00+05:30,1605.6,1606.2,1604.4,1605.4,34998
2026-01-02 14:35:00+05:30,1606.0,1606.0,1601.2,1602.3,41823
2026-01-02 14:40:00+05:30,1602.3,1603.5,1601.4,1602.6,23565
2026-01-02 14:45:00+05:30,1602.3,1605.1,1602.2,1604.4,39581
2026-01-02 14:50:00+05:30,1604.7,1606.1,1604.5,1605.4,20752
2026-01-02 14:55:00+05:30,1605.8,1606.0,1605.3,1605.3,31081
2026-01-02 15:00:00+05:30,1606.0,1606.1,1604.7,1605.7,70385
2026-01-02 15:05:00+05:30,1605.4,1606.0,1604.7,1605.6,69599
2026-01-02 15:10:00+05:30,1605.9,1606.4,1604.3,1604.6,85183
2026-01-02 15:15:00+05:30,1604.7,1605.9,1604.0,1605.8,85014
2026-01-02 15:20:00+05:30,1605.2,1606.9,1605.2,1605.9,86876
2026-01-02 15:25:00+05:30,1605.7,1607.8,1605.6,1607.3,75444
2026-01-05 09:15:00+05:30,1602.3,1602.3,1584.7,1586.8,109998
2026-01-05 09:20:00+05:30,1585.2,1585.3,1576.1,1579.2,211996
2026-01-05 09:25:00+05:30,1578.6,1578.8,1568.3,1569.9,180676
2026-01-05 09:30:00+05:30,1569.9,1570.3,1560.1,1563.0,180585
2026-01-05 09:35:00+05:30,1562.8,1565.0,1556.3,1556.9,131449
2026-01-05 09:40:00+05:30,1556.9,1561.6,1555.3,1557.3,169230
2026-01-05 09:45:00+05:30,1557.3,1558.3,1552.5,1557.9,155251
2026-01-05 09:50:00+05:30,1557.9,1559.2,1551.4,1553.6,122333
2026-01-05 09:55:00+05:30,1553.6,1555.5,1550.5,1551.9,104658
2026-01-05 10:00:00+05:30,1552.4,1554.4,1549.8,1550.5,100250
2026-01-05 10:05:00+05:30,1550.7,1558.2,1549.6,1557.8,91599
2026-01-05 10:10:00+05:30,1558.1,1559.7,1556.1,1557.4,115012
2026-01-05 10:15:00+05:30,1557.5,1560.0,1556.8,1559.3,81829
2026-01-05 10:20:00+05:30,1559.9,1562.4,1559.5,1562.2,114749
2026-01-05 10:25:00+05:30,1562.2,1564.8,1561.3,1562.1,157173
2026-01-05 10:30:00+05:30,1562.2,1563.9,1561.2,1563.9,63676
2026-01-05 10:35:00+05:30,1563.7,1564.8,1562.2,1563.2,56710
2026-01-05 10:40:00+05:30,1563.2,1563.2,1558.6,1562.0,102658
2026-01-05 10:45:00+05:30,1561.7,1567.1,1560.3,1565.8,91484
2026-01-05 10:50:00+05:30,1565.8,1567.0,1564.7,1565.6,76446
