trade_index,trade_date,direction,signal_time,entry_time,entry_price,risk,original_stop_loss,original_target,original_exit_time,original_exit_reason,initial_move_r,pullback_r,initial_move_reached,initial_move_time,pullback_detected,pullback_time,pullback_price,max_favorable_before_pullback_r,target_after_pullback,target_after_pullback_time,stop_before_pullback,stop_after_pullback,target_before_pullback,valid_pullback_target,valid_pullback_target_without_prior_stop
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,0.75,0.5,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1075.7322,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,0.75,0.75,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1075.1982999999998,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,0.75,1.0,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1074.6644,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.0,0.25,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1076.2660999999998,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.0,0.5,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1075.7322,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.0,0.75,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1075.1982999999998,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.0,1.0,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1074.6644,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.25,0.25,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1076.2660999999998,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.25,0.5,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1075.7322,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.25,0.75,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1075.1982999999998,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.25,1.0,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1074.6644,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.5,0.25,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1076.2660999999998,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.5,0.5,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1075.7322,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.5,0.75,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1075.1982999999998,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
9,2026-07-07,BUY,2026-07-07 10:55:00+05:30,2026-07-07 11:00:00+05:30,1071.7356,2.135600000000068,1069.6,1076.0068,2026-07-07 11:00:00+05:30,TARGET,1.5,1.0,True,2026-07-07 11:00:00+05:30,True,2026-07-07 11:05:00+05:30,1074.6644,2.465068364862266,True,2026-07-07 11:10:00+05:30,False,False,True,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,0.5,0.25,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1079.1906,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,0.5,0.5,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1078.6812,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,0.5,0.75,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1078.1717999999998,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,0.5,1.0,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1077.6624,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,0.75,0.25,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1079.1906,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,0.75,0.5,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1078.6812,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,0.75,0.75,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1078.1717999999998,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,0.75,1.0,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1077.6624,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.0,0.25,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1079.1906,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.0,0.5,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1078.6812,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.0,0.75,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1078.1717999999998,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.0,1.0,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1077.6624,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.25,0.25,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1079.1906,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.25,0.5,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1078.6812,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.25,0.75,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1078.1717999999998,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.25,1.0,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1077.6624,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.5,0.25,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1079.1906,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.5,0.5,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1078.6812,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.5,0.75,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1078.1717999999998,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.5,1.0,True,2026-07-08 09:15:00+05:30,True,2026-07-08 09:20:00+05:30,1077.6624,7.637612877895045,True,2026-07-10 09:15:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.5,0.25,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1058.7582125,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.5,0.5,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1060.416425,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.5,0.75,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1062.0746374999999,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.5,1.0,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1063.7328499999999,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.75,0.25,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1058.7582125,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.75,0.5,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1060.416425,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.75,0.75,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1062.0746374999999,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.75,1.0,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1063.7328499999999,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.0,0.25,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1058.7582125,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.0,0.5,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1060.416425,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.0,0.75,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1062.0746374999999,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.0,1.0,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1063.7328499999999,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,True,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.25,0.25,True,2026-07-22 10:25:00+05:30,True,2026-07-22 10:30:00+05:30,1057.6582125,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,False,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.25,0.5,True,2026-07-22 10:25:00+05:30,True,2026-07-22 10:30:00+05:30,1059.316425,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,False,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.25,0.75,True,2026-07-22 10:25:00+05:30,True,2026-07-22 11:00:00+05:30,1060.9746375,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,False,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.25,1.0,True,2026-07-22 10:25:00+05:30,True,2026-07-22 11:25:00+05:30,1061.63285,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,False,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.5,0.25,True,2026-07-22 11:15:00+05:30,True,2026-07-22 11:20:00+05:30,1056.6582125,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,False,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.5,0.5,True,2026-07-22 11:15:00+05:30,True,2026-07-22 11:20:00+05:30,1058.316425,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,False,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.5,0.75,True,2026-07-22 11:15:00+05:30,True,2026-07-22 11:20:00+05:30,1059.9746375,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,False,False,True,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.5,1.0,True,2026-07-22 11:15:00+05:30,True,2026-07-22 11:25:00+05:30,1061.63285,2.542971724070367,True,2026-07-22 12:35:00+05:30,True,False,False,True,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.5,0.25,True,2026-07-10 09:55:00+05:30,True,2026-07-10 10:00:00+05:30,1066.6835875,4.046903285972978,True,2026-07-13 09:15:00+05:30,False,True,False,True,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.5,0.5,True,2026-07-10 09:55:00+05:30,True,2026-07-10 10:00:00+05:30,1067.3671749999999,4.046903285972978,True,2026-07-13 09:15:00+05:30,False,True,False,True,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.5,0.75,True,2026-07-10 09:55:00+05:30,True,2026-07-10 10:00:00+05:30,1068.0507625,4.046903285972978,True,2026-07-13 09:15:00+05:30,False,True,False,True,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.5,1.0,True,2026-07-10 09:55:00+05:30,True,2026-07-10 10:00:00+05:30,1068.73435,4.046903285972978,True,2026-07-13 09:15:00+05:30,False,True,False,True,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.75,0.25,True,2026-07-10 09:55:00+05:30,True,2026-07-10 10:00:00+05:30,1066.6835875,4.046903285972978,True,2026-07-13 09:15:00+05:30,False,True,False,True,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.75,0.5,True,2026-07-10 09:55:00+05:30,True,2026-07-10 10:00:00+05:30,1067.3671749999999,4.046903285972978,True,2026-07-13 09:15:00+05:30,False,True,False,True,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.75,0.75,True,2026-07-10 09:55:00+05:30,True,2026-07-10 10:00:00+05:30,1068.0507625,4.046903285972978,True,2026-07-13 09:15:00+05:30,False,True,False,True,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.75,1.0,True,2026-07-10 09:55:00+05:30,True,2026-07-10 10:00:00+05:30,1068.73435,4.046903285972978,True,2026-07-13 09:15:00+05:30,False,True,False,True,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.0,0.25,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1057.7835874999998,4.046903285972978,True,2026-07-13 09:25:00+05:30,True,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.0,0.5,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1058.4671749999998,4.046903285972978,True,2026-07-13 09:25:00+05:30,True,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.0,0.75,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1059.1507625,4.046903285972978,True,2026-07-13 09:25:00+05:30,True,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.0,1.0,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1059.8343499999999,4.046903285972978,True,2026-07-13 09:25:00+05:30,True,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.25,0.25,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1057.7835874999998,4.046903285972978,True,2026-07-13 09:25:00+05:30,True,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.25,0.5,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1058.4671749999998,4.046903285972978,True,2026-07-13 09:25:00+05:30,True,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.25,0.75,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1059.1507625,4.046903285972978,True,2026-07-13 09:25:00+05:30,True,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.25,1.0,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1059.8343499999999,4.046903285972978,True,2026-07-13 09:25:00+05:30,True,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.5,0.25,True,2026-07-13 09:15:00+05:30,True,2026-07-13 09:20:00+05:30,1057.7835874999998,4.046903285972978,True,2026-07-13 09:25:00+05:30,True,False,True,False,False
