trade_index,trade_date,direction,signal_time,original_entry_time,original_entry_price,original_risk,initial_move_r,pullback_r,initial_move_reached,initial_move_time,favorable_extreme,favorable_extreme_time,pullback_reached,pullback_time,pullback_level,pullback_extreme,confirmation,confirmation_time,entry_time,entry_price,structural_stop,new_risk,target,exit_time,exit_price,exit_reason,ambiguous_exit,mfe_r,mae_r,net_pnl
2,2026-07-01,SELL,2026-07-01 09:50:00+05:30,2026-07-01 09:55:00+05:30,1002.4985,3.20150000000001,0.75,0.5,True,2026-07-01 10:00:00+05:30,996.6,2026-07-01 10:30:00+05:30,True,2026-07-01 10:15:00+05:30,998.20075,1002.0,True,2026-07-01 11:15:00+05:30,2026-07-01 11:20:00+05:30,998.00075,1002.0,3.999249999999961,990.0022500000001,2026-07-01 13:20:00+05:30,990.497251125,TARGET,False,2.3256235544164743,0.24985934862786038,5.515000873874991
2,2026-07-01,SELL,2026-07-01 09:50:00+05:30,2026-07-01 09:55:00+05:30,1002.4985,3.20150000000001,0.75,0.75,True,2026-07-01 10:00:00+05:30,996.6,2026-07-01 10:30:00+05:30,True,2026-07-01 10:15:00+05:30,999.001125,1002.0,True,2026-07-01 11:15:00+05:30,2026-07-01 11:20:00+05:30,998.00075,1002.0,3.999249999999961,990.0022500000001,2026-07-01 13:20:00+05:30,990.497251125,TARGET,False,2.3256235544164743,0.24985934862786038,5.515000873874991
2,2026-07-01,SELL,2026-07-01 09:50:00+05:30,2026-07-01 09:55:00+05:30,1002.4985,3.20150000000001,1.0,0.25,True,2026-07-01 10:05:00+05:30,996.6,2026-07-01 10:30:00+05:30,True,2026-07-01 10:10:00+05:30,997.400375,1000.4,True,2026-07-01 11:15:00+05:30,2026-07-01 11:20:00+05:30,998.00075,1000.4,2.399249999999938,993.2022500000002,2026-07-01 12:25:00+05:30,993.6988511250001,TARGET,False,2.667812858184925,0.41648431801604113,2.3101992738748924
2,2026-07-01,SELL,2026-07-01 09:50:00+05:30,2026-07-01 09:55:00+05:30,1002.4985,3.20150000000001,1.0,0.5,True,2026-07-01 10:05:00+05:30,996.6,2026-07-01 10:30:00+05:30,True,2026-07-01 10:15:00+05:30,998.20075,1002.0,True,2026-07-01 11:15:00+05:30,2026-07-01 11:20:00+05:30,998.00075,1002.0,3.999249999999961,990.0022500000001,2026-07-01 13:20:00+05:30,990.497251125,TARGET,False,2.3256235544164743,0.24985934862786038,5.515000873874991
2,2026-07-01,SELL,2026-07-01 09:50:00+05:30,2026-07-01 09:55:00+05:30,1002.4985,3.20150000000001,1.0,0.75,True,2026-07-01 10:05:00+05:30,996.6,2026-07-01 10:30:00+05:30,True,2026-07-01 10:15:00+05:30,999.001125,1002.0,True,2026-07-01 11:15:00+05:30,2026-07-01 11:20:00+05:30,998.00075,1002.0,3.999249999999961,990.0022500000001,2026-07-01 13:20:00+05:30,990.497251125,TARGET,False,2.3256235544164743,0.24985934862786038,5.515000873874991
3,2026-07-02,BUY,2026-07-02 09:35:00+05:30,2026-07-02 09:40:00+05:30,1031.7156,4.015599999999949,0.5,0.25,True,2026-07-02 09:40:00+05:30,1039.0,2026-07-02 10:20:00+05:30,True,2026-07-02 09:50:00+05:30,1037.9961,1028.7,True,2026-07-02 11:10:00+05:30,2026-07-02 11:15:00+05:30,1037.9187,1028.7,9.218699999999899,1056.3560999999997,2026-07-02 15:25:00+05:30,1041.6789,END_OF_DAY,False,0.7681451831603299,0.2515213641836767,1.680602400000168
3,2026-07-02,BUY,2026-07-02 09:35:00+05:30,2026-07-02 09:40:00+05:30,1031.7156,4.015599999999949,0.5,0.5,True,2026-07-02 09:40:00+05:30,1039.0,2026-07-02 10:20:00+05:30,True,2026-07-02 09:50:00+05:30,1036.9922000000001,1028.7,True,2026-07-02 11:10:00+05:30,2026-07-02 11:15:00+05:30,1037.9187,1028.7,9.218699999999899,1056.3560999999997,2026-07-02 15:25:00+05:30,1041.6789,END_OF_DAY,False,0.7681451831603299,0.2515213641836767,1.680602400000168
3,2026-07-02,BUY,2026-07-02 09:35:00+05:30,2026-07-02 09:40:00+05:30,1031.7156,4.015599999999949,0.5,0.75,True,2026-07-02 09:40:00+05:30,1039.0,2026-07-02 10:20:00+05:30,True,2026-07-02 09:50:00+05:30,1035.9883,1028.7,True,2026-07-02 11:10:00+05:30,2026-07-02 11:15:00+05:30,1037.9187,1028.7,9.218699999999899,1056.3560999999997,2026-07-02 15:25:00+05:30,1041.6789,END_OF_DAY,False,0.7681451831603299,0.2515213641836767,1.680602400000168
3,2026-07-02,BUY,2026-07-02 09:35:00+05:30,2026-07-02 09:40:00+05:30,1031.7156,4.015599999999949,0.75,0.25,True,2026-07-02 09:45:00+05:30,1039.0,2026-07-02 10:20:00+05:30,True,2026-07-02 09:50:00+05:30,1037.9961,1028.7,True,2026-07-02 11:10:00+05:30,2026-07-02 11:15:00+05:30,1037.9187,1028.7,9.218699999999899,1056.3560999999997,2026-07-02 15:25:00+05:30,1041.6789,END_OF_DAY,False,0.7681451831603299,0.2515213641836767,1.680602400000168
3,2026-07-02,BUY,2026-07-02 09:35:00+05:30,2026-07-02 09:40:00+05:30,1031.7156,4.015599999999949,0.75,0.5,True,2026-07-02 09:45:00+05:30,1039.0,2026-07-02 10:20:00+05:30,True,2026-07-02 09:50:00+05:30,1036.9922000000001,1028.7,True,2026-07-02 11:10:00+05:30,2026-07-02 11:15:00+05:30,1037.9187,1028.7,9.218699999999899,1056.3560999999997,2026-07-02 15:25:00+05:30,1041.6789,END_OF_DAY,False,0.7681451831603299,0.2515213641836767,1.680602400000168
3,2026-07-02,BUY,2026-07-02 09:35:00+05:30,2026-07-02 09:40:00+05:30,1031.7156,4.015599999999949,0.75,0.75,True,2026-07-02 09:45:00+05:30,1039.0,2026-07-02 10:20:00+05:30,True,2026-07-02 09:50:00+05:30,1035.9883,1028.7,True,2026-07-02 11:10:00+05:30,2026-07-02 11:15:00+05:30,1037.9187,1028.7,9.218699999999899,1056.3560999999997,2026-07-02 15:25:00+05:30,1041.6789,END_OF_DAY,False,0.7681451831603299,0.2515213641836767,1.680602400000168
3,2026-07-02,BUY,2026-07-02 09:35:00+05:30,2026-07-02 09:40:00+05:30,1031.7156,4.015599999999949,1.0,0.25,True,2026-07-02 10:15:00+05:30,1039.0,2026-07-02 10:20:00+05:30,True,2026-07-02 10:25:00+05:30,1037.9961,1035.9,True,2026-07-02 11:10:00+05:30,2026-07-02 11:15:00+05:30,1037.9187,1035.9,2.0186999999998534,1041.9560999999997,2026-07-02 11:40:00+05:30,1035.3820500000002,STOP_LOSS,False,1.328231039778154,1.148610491900829,-4.609950749999782
3,2026-07-02,BUY,2026-07-02 09:35:00+05:30,2026-07-02 09:40:00+05:30,1031.7156,4.015599999999949,1.0,0.5,True,2026-07-02 10:15:00+05:30,1039.0,2026-07-02 10:20:00+05:30,True,2026-07-02 10:25:00+05:30,1036.9922000000001,1035.9,True,2026-07-02 11:10:00+05:30,2026-07-02 11:15:00+05:30,1037.9187,1035.9,2.0186999999998534,1041.9560999999997,2026-07-02 11:40:00+05:30,1035.3820500000002,STOP_LOSS,False,1.328231039778154,1.148610491900829,-4.609950749999782
3,2026-07-02,BUY,2026-07-02 09:35:00+05:30,2026-07-02 09:40:00+05:30,1031.7156,4.015599999999949,1.0,0.75,True,2026-07-02 10:15:00+05:30,1039.0,2026-07-02 10:20:00+05:30,True,2026-07-02 10:25:00+05:30,1035.9883,1035.9,True,2026-07-02 11:10:00+05:30,2026-07-02 11:15:00+05:30,1037.9187,1035.9,2.0186999999998534,1041.9560999999997,2026-07-02 11:40:00+05:30,1035.3820500000002,STOP_LOSS,False,1.328231039778154,1.148610491900829,-4.609950749999782
4,2026-07-03,SELL,2026-07-03 09:30:00+05:30,2026-07-03 09:35:00+05:30,1051.2741,2.925900000000184,0.5,0.25,True,2026-07-03 09:35:00+05:30,1042.0,2026-07-03 09:45:00+05:30,True,2026-07-03 09:50:00+05:30,1042.731475,1045.7,True,2026-07-03 11:10:00+05:30,2026-07-03 11:15:00+05:30,1053.17315,1045.7,7.473150000000032,1038.22685,2026-07-03 11:15:00+05:30,1046.2228499999999,STOP_LOSS,False,0.06331332838227927,0.13740524410723232,4.850904000000197
4,2026-07-03,SELL,2026-07-03 09:30:00+05:30,2026-07-03 09:35:00+05:30,1051.2741,2.925900000000184,0.5,0.5,True,2026-07-03 09:35:00+05:30,1042.0,2026-07-03 09:45:00+05:30,True,2026-07-03 09:50:00+05:30,1043.46295,1045.7,True,2026-07-03 11:10:00+05:30,2026-07-03 11:15:00+05:30,1053.17315,1045.7,7.473150000000032,1038.22685,2026-07-03 11:15:00+05:30,1046.2228499999999,STOP_LOSS,False,0.06331332838227927,0.13740524410723232,4.850904000000197
4,2026-07-03,SELL,2026-07-03 09:30:00+05:30,2026-07-03 09:35:00+05:30,1051.2741,2.925900000000184,0.5,0.75,True,2026-07-03 09:35:00+05:30,1042.0,2026-07-03 09:45:00+05:30,True,2026-07-03 09:50:00+05:30,1044.1944250000001,1045.7,True,2026-07-03 11:10:00+05:30,2026-07-03 11:15:00+05:30,1053.17315,1045.7,7.473150000000032,1038.22685,2026-07-03 11:15:00+05:30,1046.2228499999999,STOP_LOSS,False,0.06331332838227927,0.13740524410723232,4.850904000000197
4,2026-07-03,SELL,2026-07-03 09:30:00+05:30,2026-07-03 09:35:00+05:30,1051.2741,2.925900000000184,0.75,0.25,True,2026-07-03 09:35:00+05:30,1042.0,2026-07-03 09:45:00+05:30,True,2026-07-03 09:50:00+05:30,1042.731475,1045.7,True,2026-07-03 11:10:00+05:30,2026-07-03 11:15:00+05:30,1053.17315,1045.7,7.473150000000032,1038.22685,2026-07-03 11:15:00+05:30,1046.2228499999999,STOP_LOSS,False,0.06331332838227927,0.13740524410723232,4.850904000000197
4,2026-07-03,SELL,2026-07-03 09:30:00+05:30,2026-07-03 09:35:00+05:30,1051.2741,2.925900000000184,0.75,0.5,True,2026-07-03 09:35:00+05:30,1042.0,2026-07-03 09:45:00+05:30,True,2026-07-03 09:50:00+05:30,1043.46295,1045.7,True,2026-07-03 11:10:00+05:30,2026-07-03 11:15:00+05:30,1053.17315,1045.7,7.473150000000032,1038.22685,2026-07-03 11:15:00+05:30,1046.2228499999999,STOP_LOSS,False,0.06331332838227927,0.13740524410723232,4.850904000000197
4,2026-07-03,SELL,2026-07-03 09:30:00+05:30,2026-07-03 09:35:00+05:30,1051.2741,2.925900000000184,0.75,0.75,True,2026-07-03 09:35:00+05:30,1042.0,2026-07-03 09:45:00+05:30,True,2026-07-03 09:50:00+05:30,1044.1944250000001,1045.7,True,2026-07-03 11:10:00+05:30,2026-07-03 11:15:00+05:30,1053.17315,1045.7,7.473150000000032,1038.22685,2026-07-03 11:15:00+05:30,1046.2228499999999,STOP_LOSS,False,0.06331332838227927,0.13740524410723232,4.850904000000197
4,2026-07-03,SELL,2026-07-03 09:30:00+05:30,2026-07-03 09:35:00+05:30,1051.2741,2.925900000000184,1.0,0.25,True,2026-07-03 09:40:00+05:30,1042.0,2026-07-03 09:45:00+05:30,True,2026-07-03 09:50:00+05:30,1042.731475,1045.7,True,2026-07-03 11:10:00+05:30,2026-07-03 11:15:00+05:30,1053.17315,1045.7,7.473150000000032,1038.22685,2026-07-03 11:15:00+05:30,1046.2228499999999,STOP_LOSS,False,0.06331332838227927,0.13740524410723232,4.850904000000197
4,2026-07-03,SELL,2026-07-03 09:30:00+05:30,2026-07-03 09:35:00+05:30,1051.2741,2.925900000000184,1.0,0.5,True,2026-07-03 09:40:00+05:30,1042.0,2026-07-03 09:45:00+05:30,True,2026-07-03 09:50:00+05:30,1043.46295,1045.7,True,2026-07-03 11:10:00+05:30,2026-07-03 11:15:00+05:30,1053.17315,1045.7,7.473150000000032,1038.22685,2026-07-03 11:15:00+05:30,1046.2228499999999,STOP_LOSS,False,0.06331332838227927,0.13740524410723232,4.850904000000197
4,2026-07-03,SELL,2026-07-03 09:30:00+05:30,2026-07-03 09:35:00+05:30,1051.2741,2.925900000000184,1.0,0.75,True,2026-07-03 09:40:00+05:30,1042.0,2026-07-03 09:45:00+05:30,True,2026-07-03 09:50:00+05:30,1044.1944250000001,1045.7,True,2026-07-03 11:10:00+05:30,2026-07-03 11:15:00+05:30,1053.17315,1045.7,7.473150000000032,1038.22685,2026-07-03 11:15:00+05:30,1046.2228499999999,STOP_LOSS,False,0.06331332838227927,0.13740524410723232,4.850904000000197
5,2026-07-03,SELL,2026-07-03 11:55:00+05:30,2026-07-03 12:00:00+05:30,1049.97475,3.625249999999824,0.5,0.25,True,2026-07-03 13:20:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:25:00+05:30,1044.5063125,1047.6,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1047.6,0.42384999999990214,1046.3284500000002,2026-07-03 14:35:00+05:30,1048.1237999999998,STOP_LOSS,False,0.0,6.662380559161602,-3.0429499499998394
5,2026-07-03,SELL,2026-07-03 11:55:00+05:30,2026-07-03 12:00:00+05:30,1049.97475,3.625249999999824,0.5,0.5,True,2026-07-03 13:20:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:25:00+05:30,1045.412625,1047.6,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1047.6,0.42384999999990214,1046.3284500000002,2026-07-03 14:35:00+05:30,1048.1237999999998,STOP_LOSS,False,0.0,6.662380559161602,-3.0429499499998394
5,2026-07-03,SELL,2026-07-03 11:55:00+05:30,2026-07-03 12:00:00+05:30,1049.97475,3.625249999999824,0.5,0.75,True,2026-07-03 13:20:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 14:00:00+05:30,1046.3189374999997,1046.9,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1046.9,0.27614999999991596,1046.6238500000002,2026-07-03 14:35:00+05:30,1047.42345,STOP_LOSS,False,0.0,10.225783088904047,-2.341899599999996
5,2026-07-03,SELL,2026-07-03 11:55:00+05:30,2026-07-03 12:00:00+05:30,1049.97475,3.625249999999824,0.75,0.25,True,2026-07-03 13:20:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:25:00+05:30,1044.5063125,1047.6,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1047.6,0.42384999999990214,1046.3284500000002,2026-07-03 14:35:00+05:30,1048.1237999999998,STOP_LOSS,False,0.0,6.662380559161602,-3.0429499499998394
5,2026-07-03,SELL,2026-07-03 11:55:00+05:30,2026-07-03 12:00:00+05:30,1049.97475,3.625249999999824,0.75,0.5,True,2026-07-03 13:20:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:25:00+05:30,1045.412625,1047.6,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1047.6,0.42384999999990214,1046.3284500000002,2026-07-03 14:35:00+05:30,1048.1237999999998,STOP_LOSS,False,0.0,6.662380559161602,-3.0429499499998394
5,2026-07-03,SELL,2026-07-03 11:55:00+05:30,2026-07-03 12:00:00+05:30,1049.97475,3.625249999999824,0.75,0.75,True,2026-07-03 13:20:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 14:00:00+05:30,1046.3189374999997,1046.9,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1046.9,0.27614999999991596,1046.6238500000002,2026-07-03 14:35:00+05:30,1047.42345,STOP_LOSS,False,0.0,10.225783088904047,-2.341899599999996
5,2026-07-03,SELL,2026-07-03 11:55:00+05:30,2026-07-03 12:00:00+05:30,1049.97475,3.625249999999824,1.0,0.25,True,2026-07-03 13:20:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:25:00+05:30,1044.5063125,1047.6,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1047.6,0.42384999999990214,1046.3284500000002,2026-07-03 14:35:00+05:30,1048.1237999999998,STOP_LOSS,False,0.0,6.662380559161602,-3.0429499499998394
5,2026-07-03,SELL,2026-07-03 11:55:00+05:30,2026-07-03 12:00:00+05:30,1049.97475,3.625249999999824,1.0,0.5,True,2026-07-03 13:20:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:25:00+05:30,1045.412625,1047.6,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1047.6,0.42384999999990214,1046.3284500000002,2026-07-03 14:35:00+05:30,1048.1237999999998,STOP_LOSS,False,0.0,6.662380559161602,-3.0429499499998394
5,2026-07-03,SELL,2026-07-03 11:55:00+05:30,2026-07-03 12:00:00+05:30,1049.97475,3.625249999999824,1.0,0.75,True,2026-07-03 13:20:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 14:00:00+05:30,1046.3189374999997,1046.9,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1046.9,0.27614999999991596,1046.6238500000002,2026-07-03 14:35:00+05:30,1047.42345,STOP_LOSS,False,0.0,10.225783088904047,-2.341899599999996
6,2026-07-03,SELL,2026-07-03 12:40:00+05:30,2026-07-03 12:45:00+05:30,1051.17415,2.325849999999946,0.5,0.25,True,2026-07-03 13:00:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:15:00+05:30,1044.1814625,1050.9,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1050.9,3.723850000000084,1039.7284499999998,2026-07-03 15:25:00+05:30,1047.5235,END_OF_DAY,False,0.45011211514963523,0.7583146474750404,-2.4420496500000057
6,2026-07-03,SELL,2026-07-03 12:40:00+05:30,2026-07-03 12:45:00+05:30,1051.17415,2.325849999999946,0.5,0.5,True,2026-07-03 13:00:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:15:00+05:30,1044.762925,1050.9,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1050.9,3.723850000000084,1039.7284499999998,2026-07-03 15:25:00+05:30,1047.5235,END_OF_DAY,False,0.45011211514963523,0.7583146474750404,-2.4420496500000057
6,2026-07-03,SELL,2026-07-03 12:40:00+05:30,2026-07-03 12:45:00+05:30,1051.17415,2.325849999999946,0.5,0.75,True,2026-07-03 13:00:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:15:00+05:30,1045.3443874999998,1050.9,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1050.9,3.723850000000084,1039.7284499999998,2026-07-03 15:25:00+05:30,1047.5235,END_OF_DAY,False,0.45011211514963523,0.7583146474750404,-2.4420496500000057
6,2026-07-03,SELL,2026-07-03 12:40:00+05:30,2026-07-03 12:45:00+05:30,1051.17415,2.325849999999946,0.75,0.25,True,2026-07-03 13:05:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:15:00+05:30,1044.1814625,1050.9,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1050.9,3.723850000000084,1039.7284499999998,2026-07-03 15:25:00+05:30,1047.5235,END_OF_DAY,False,0.45011211514963523,0.7583146474750404,-2.4420496500000057
6,2026-07-03,SELL,2026-07-03 12:40:00+05:30,2026-07-03 12:45:00+05:30,1051.17415,2.325849999999946,0.75,0.5,True,2026-07-03 13:05:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:15:00+05:30,1044.762925,1050.9,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1050.9,3.723850000000084,1039.7284499999998,2026-07-03 15:25:00+05:30,1047.5235,END_OF_DAY,False,0.45011211514963523,0.7583146474750404,-2.4420496500000057
6,2026-07-03,SELL,2026-07-03 12:40:00+05:30,2026-07-03 12:45:00+05:30,1051.17415,2.325849999999946,0.75,0.75,True,2026-07-03 13:05:00+05:30,1043.6,2026-07-03 13:55:00+05:30,True,2026-07-03 13:15:00+05:30,1045.3443874999998,1050.9,True,2026-07-03 14:30:00+05:30,2026-07-03 14:35:00+05:30,1047.17615,1050.9,3.723850000000084,1039.7284499999998,2026-07-03 15:25:00+05:30,1047.5235,END_OF_DAY,False,0.45011211514963523,0.7583146474750404,-2.4420496500000057
