trade_index,trade_date,direction,signal_time,entry_time,entry_price,risk,stop_loss,target,original_exit_time,original_exit_reason,initial_move_r,pullback_r,initial_move_reached,initial_move_time,initial_extreme_price,initial_extreme_r,pullback_detected,pullback_time,pullback_price,pullback_depth_r,target_after_pullback,target_after_pullback_time,target_before_pullback,stop_before_pullback,stop_after_pullback,valid_pullback_target,clean_pullback_target
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,0.75,0.75,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,0.75,1.0,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.0,0.25,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.0,0.5,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.0,0.75,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.0,1.0,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.25,0.25,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.25,0.5,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.25,0.75,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.25,1.0,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.5,0.25,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
10,2026-07-07,BUY,2026-07-07 14:45:00+05:30,2026-07-07 14:50:00+05:30,1075.7376000000002,2.0376000000001118,1073.7,1079.8128000000004,2026-07-07 14:55:00+05:30,STOP_LOSS,1.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.5,0.25,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.75,0.25,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.75,0.5,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.75,0.75,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,0.75,1.0,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.0,0.25,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.0,0.5,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.0,0.75,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.0,1.0,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.25,0.25,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.25,0.5,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.25,0.75,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.25,1.0,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.5,0.25,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
11,2026-07-10,SELL,2026-07-10 09:30:00+05:30,2026-07-10 09:35:00+05:30,1065.16715,6.632849999999962,1071.8,1051.90145,2026-07-10 09:45:00+05:30,STOP_LOSS,1.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.5,0.25,True,2026-07-10 09:55:00+05:30,1066.0,0.7920163841497814,True,2026-07-10 10:00:00+05:30,1066.6835875,0.25,False,,False,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.5,0.5,True,2026-07-10 09:55:00+05:30,1066.0,0.7920163841497814,True,2026-07-10 10:00:00+05:30,1067.3671749999999,0.5,False,,False,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.5,0.75,True,2026-07-10 09:55:00+05:30,1066.0,0.7920163841497814,True,2026-07-10 10:00:00+05:30,1068.0507625,0.75,False,,False,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.5,1.0,True,2026-07-10 09:55:00+05:30,1066.0,0.7920163841497814,True,2026-07-10 10:00:00+05:30,1068.73435,1.0,False,,False,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.75,0.25,True,2026-07-10 09:55:00+05:30,1066.0,0.7920163841497814,True,2026-07-10 10:00:00+05:30,1066.6835875,0.25,False,,False,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.75,0.5,True,2026-07-10 09:55:00+05:30,1066.0,0.7920163841497814,True,2026-07-10 10:00:00+05:30,1067.3671749999999,0.5,False,,False,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.75,0.75,True,2026-07-10 09:55:00+05:30,1066.0,0.7920163841497814,True,2026-07-10 10:00:00+05:30,1068.0507625,0.75,False,,False,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,0.75,1.0,True,2026-07-10 09:55:00+05:30,1066.0,0.7920163841497814,True,2026-07-10 10:00:00+05:30,1068.73435,1.0,False,,False,False,True,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.0,0.25,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.0,0.5,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.0,0.75,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.0,1.0,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.25,0.25,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.25,0.5,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.25,0.75,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.25,1.0,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.5,0.25,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
12,2026-07-10,SELL,2026-07-10 09:50:00+05:30,2026-07-10 09:55:00+05:30,1068.16565,2.734349999999949,1070.9,1062.6969500000002,2026-07-10 10:15:00+05:30,STOP_LOSS,1.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,0.5,0.25,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,0.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,0.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,0.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,0.75,0.25,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,0.75,0.5,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,0.75,0.75,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,0.75,1.0,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.0,0.25,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.0,0.5,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.0,0.75,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.0,1.0,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.25,0.25,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.25,0.5,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.25,0.75,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.25,1.0,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.5,0.25,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
13,2026-07-10,SELL,2026-07-10 10:20:00+05:30,2026-07-10 10:25:00+05:30,1067.76585,2.534149999999954,1070.3,1062.69755,2026-07-10 10:25:00+05:30,STOP_LOSS,1.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
14,2026-07-10,SELL,2026-07-10 10:30:00+05:30,2026-07-10 10:35:00+05:30,1066.96625,3.433750000000145,1070.4,1060.0987499999997,2026-07-10 10:40:00+05:30,STOP_LOSS,0.5,0.25,False,,,,False,,,,False,,False,False,False,False,False
14,2026-07-10,SELL,2026-07-10 10:30:00+05:30,2026-07-10 10:35:00+05:30,1066.96625,3.433750000000145,1070.4,1060.0987499999997,2026-07-10 10:40:00+05:30,STOP_LOSS,0.5,0.5,False,,,,False,,,,False,,False,False,False,False,False
14,2026-07-10,SELL,2026-07-10 10:30:00+05:30,2026-07-10 10:35:00+05:30,1066.96625,3.433750000000145,1070.4,1060.0987499999997,2026-07-10 10:40:00+05:30,STOP_LOSS,0.5,0.75,False,,,,False,,,,False,,False,False,False,False,False
14,2026-07-10,SELL,2026-07-10 10:30:00+05:30,2026-07-10 10:35:00+05:30,1066.96625,3.433750000000145,1070.4,1060.0987499999997,2026-07-10 10:40:00+05:30,STOP_LOSS,0.5,1.0,False,,,,False,,,,False,,False,False,False,False,False
14,2026-07-10,SELL,2026-07-10 10:30:00+05:30,2026-07-10 10:35:00+05:30,1066.96625,3.433750000000145,1070.4,1060.0987499999997,2026-07-10 10:40:00+05:30,STOP_LOSS,0.75,0.25,False,,,,False,,,,False,,False,False,False,False,False
14,2026-07-10,SELL,2026-07-10 10:30:00+05:30,2026-07-10 10:35:00+05:30,1066.96625,3.433750000000145,1070.4,1060.0987499999997,2026-07-10 10:40:00+05:30,STOP_LOSS,0.75,0.5,False,,,,False,,,,False,,False,False,False,False,False
14,2026-07-10,SELL,2026-07-10 10:30:00+05:30,2026-07-10 10:35:00+05:30,1066.96625,3.433750000000145,1070.4,1060.0987499999997,2026-07-10 10:40:00+05:30,STOP_LOSS,0.75,0.75,False,,,,False,,,,False,,False,False,False,False,False
14,2026-07-10,SELL,2026-07-10 10:30:00+05:30,2026-07-10 10:35:00+05:30,1066.96625,3.433750000000145,1070.4,1060.0987499999997,2026-07-10 10:40:00+05:30,STOP_LOSS,0.75,1.0,False,,,,False,,,,False,,False,False,False,False,False
