GROUP,TRADES,AVG_MFE_R,MEDIAN_MFE_R,AVG_MAE_R,MEDIAN_MAE_R,TARGET_2R_RATE_PCT,STOP_1R_RATE_PCT,AVG_ENTRY_VWAP_DISTANCE,AVG_SIGNAL_VWAP_DISTANCE,AVG_ORB_RANGE
0-30m,599,1.7616749025459821,1.2580573248407603,2.080543495471766,1.4349864864864827,33.0550918196995,64.77462437395658,2.9168976625199665,2.972882852135203,6.98233722871453
31-60m,431,1.756705383418636,1.2108090909090896,1.9040455988266491,1.3367358490566084,30.8584686774942,60.092807424593964,2.836361865779121,2.749052577896685,6.296310904872393
61-90m,195,1.6025497642162108,1.1323720930232515,1.5539793399564843,1.091789473684207,29.743589743589745,52.307692307692314,3.373127065881062,3.2129253287425166,6.917846153846164
91-120m,104,1.3420956513163642,0.9183959968602813,1.7199445967876328,1.1739178497676712,22.115384615384613,53.84615384615385,3.195741444735811,3.066289691062125,6.084038461538461
121-180m,185,1.4816792256676152,1.0372104011193781,1.193077061937496,0.8564707207207297,28.10810810810811,45.40540540540541,2.8782454600524487,2.6751491627193253,5.296864864864874
181-240m,115,1.4146458621236468,0.9473163265306164,1.298496143885592,0.8073150684930837,23.47826086956522,40.869565217391305,3.713099490419308,3.4780195165717687,5.958086956521742
241m+,251,0.8164074830209975,0.5425857142857061,0.8381182770083176,0.5942763157894584,9.9601593625498,28.68525896414343,3.6143233042895146,3.4135123759553903,6.547290836653387
