variant,threshold_pct,entry_hour,trades,total_net_pnl,avg_net_pnl,total_net_r,avg_net_r
EMA_GAP_0P3PCT,0.3,10:40,5,-6.22311081000006,-1.244622162000012,-1.0265507900018807,-0.20531015800037614
EMA_GAP_0P3PCT,0.3,10:45,6,-3.825060170000138,-0.6375100283333563,-2.8257859855448015,-0.4709643309241336
EMA_GAP_0P3PCT,0.3,10:50,5,-5.156216764999931,-1.031243352999986,-4.099920068705166,-0.8199840137410332
EMA_GAP_0P3PCT,0.3,10:55,5,-1.1558328200000103,-0.23116656400000207,1.1645734203255589,0.2329146840651118
EMA_GAP_0P3PCT,0.3,11:05,2,-1.6889099750000165,-0.8444549875000082,-0.32830201534031034,-0.16415100767015517
EMA_GAP_0P3PCT,0.3,11:10,1,-0.34613568000000056,-0.34613568000000056,-1.30617237735849,-1.30617237735849
EMA_GAP_0P3PCT,0.3,11:15,4,3.2192509250000696,0.8048127312500174,3.173651524030685,0.7934128810076713
EMA_GAP_0P3PCT,0.3,11:20,5,-2.743569120000015,-0.548713824000003,-2.9434293191512193,-0.5886858638302439
EMA_GAP_0P3PCT,0.3,11:25,5,-2.513784505000031,-0.5027569010000061,-0.23885981095210918,-0.04777196219042183
EMA_GAP_0P3PCT,0.3,11:30,3,12.64209493999989,4.21403164666663,0.640432380027127,0.21347746000904233
EMA_GAP_0P3PCT,0.3,11:35,1,0.2586053549999973,0.2586053549999973,0.5277660306122449,0.5277660306122449
EMA_GAP_0P3PCT,0.3,11:40,1,0.07946314500000475,0.07946314500000475,0.08108484183673921,0.08108484183673921
EMA_GAP_0P3PCT,0.3,11:50,2,0.4066139750000051,0.20330698750000256,1.3134544454110526,0.6567272227055263
EMA_GAP_0P3PCT,0.3,11:55,5,-9.073953060000173,-1.8147906120000346,-1.0314374107947921,-0.20628748215895842
EMA_GAP_0P3PCT,0.3,12:00,1,0.38651440500000184,0.38651440500000184,0.5900983282442765,0.5900983282442765
EMA_GAP_0P3PCT,0.3,12:05,5,1.3051798550000204,0.2610359710000041,1.9016522012817982,0.38033044025635965
EMA_GAP_0P3PCT,0.3,12:10,2,-0.10679026499997901,-0.053395132499989506,0.10451683820128,0.05225841910064
EMA_GAP_0P3PCT,0.3,12:15,2,-1.7269792200000043,-0.8634896100000021,-2.3757021386861314,-1.1878510693430657
EMA_GAP_0P3PCT,0.3,12:25,1,0.7858075599999954,0.7858075599999954,1.7859262727272716,1.7859262727272716
EMA_GAP_0P3PCT,0.3,12:30,3,0.6647422500000189,0.2215807500000063,-0.7037757057983476,-0.23459190193278254
EMA_GAP_0P3PCT,0.3,12:50,3,-2.143557139999983,-0.714519046666661,-2.4652648654966747,-0.8217549551655582
EMA_GAP_0P3PCT,0.3,13:00,2,5.469684870000019,2.7348424350000093,2.1913753000000193,1.0956876500000097
EMA_GAP_0P3PCT,0.3,13:15,2,-0.9075698750000177,-0.45378493750000887,-1.6265123812121178,-0.8132561906060589
EMA_GAP_0P3PCT,0.3,13:20,1,-3.548388000000011,-3.548388000000011,-1.2131241025641017,-1.2131241025641017
EMA_GAP_0P3PCT,0.3,13:30,1,-0.35284121999999973,-0.35284121999999973,-1.1568564590163937,-1.1568564590163937
EMA_GAP_0P3PCT,0.3,13:40,1,1.7951745749999701,1.7951745749999701,0.8548450357142854,0.8548450357142854
EMA_GAP_0P3PCT,0.3,13:55,2,1.8586799149999922,0.9293399574999961,1.0195248337425007,0.5097624168712503
EMA_GAP_0P3PCT,0.3,14:05,1,-4.627113249999988,-4.627113249999988,-1.1714210759493675,-1.1714210759493675
EMA_GAP_0P3PCT,0.3,14:15,2,9.822170890000008,4.911085445000004,2.8881729403402616,1.4440864701701308
EMA_GAP_0P3PCT,0.3,14:20,1,0.23813969999999743,0.23813969999999743,0.5953492499999957,0.5953492499999957
EMA_GAP_0P3PCT,0.3,14:25,1,2.277594090000016,2.277594090000016,1.0167830758928602,1.0167830758928602
EMA_GAP_0P3PCT,0.3,14:35,2,1.5329202599999225,0.7664601299999613,1.69391103578945,0.846955517894725
EMA_GAP_0P3PCT,0.3,14:45,2,-3.126125190000008,-1.563062595000004,-1.4059477015437332,-0.7029738507718666
EMA_GAP_0P3PCT,0.3,14:50,1,1.3164539699999926,1.3164539699999926,1.8411943636363628,1.8411943636363628
EMA_GAP_0P3PCT,0.3,14:55,2,-0.19744292499999377,-0.09872146249999689,-1.0660967594882655,-0.5330483797441328
EMA_GAP_0P3PCT,0.3,15:00,2,-0.31501377500000044,-0.15750688750000022,-0.17385163954486998,-0.08692581977243499
EMA_GAP_0P3PCT,0.3,15:05,1,0.18025199999999797,0.18025199999999797,0.4396390243902388,0.4396390243902388
EMA_GAP_0P3PCT,0.3,15:10,1,0.004946024999995927,0.004946024999995927,0.011776249999990253,0.011776249999990253
EMA_GAP_0P3PCT,0.3,15:15,2,0.03439393500000584,0.01719696750000292,0.0970174889836706,0.0485087444918353
EMA_GAP_0P3PCT,0.3,15:20,1,0.05934490500000594,0.05934490500000594,0.16955687142859116,0.16955687142859116
EMA_GAP_0P3PCT,0.3,15:25,1,-0.48435294000000295,-0.48435294000000295,-0.7394701374045833,-0.7394701374045833
EMA_GAP_0P5PCT,0.5,09:35,54,25.731205650000522,0.476503808333343,-7.469774572711661,-0.13832915875391966
EMA_GAP_0P5PCT,0.5,09:40,22,64.11527322500042,2.914330601136383,19.043201051459672,0.8656000477936214
EMA_GAP_0P5PCT,0.5,09:45,14,-0.9907840250003661,-0.07077028750002615,-3.303321091055863,-0.2359515065039902
EMA_GAP_0P5PCT,0.5,09:50,20,33.787060144999536,1.6893530072499767,3.550891498293394,0.1775445749146697
EMA_GAP_0P5PCT,0.5,09:55,11,8.39137081999993,0.7628518927272663,4.328515466977159,0.3935014060888326
EMA_GAP_0P5PCT,0.5,10:00,7,-19.372410985000045,-2.767487283571435,1.0467092412802455,0.14952989161146363
EMA_GAP_0P5PCT,0.5,10:05,5,-11.753897904999956,-2.3507795809999914,2.1459976124682623,0.42919952249365245
EMA_GAP_0P5PCT,0.5,10:10,7,-18.616374830000346,-2.659482118571478,-0.5539438322099863,-0.07913483317285519
EMA_GAP_0P5PCT,0.5,10:15,4,39.102759779999914,9.775689944999979,4.156268156257752,1.039067039064438
EMA_GAP_0P5PCT,0.5,10:20,1,-0.3610681499999986,-0.3610681499999986,-1.3129750909090925,-1.3129750909090925
EMA_GAP_0P5PCT,0.5,10:25,6,-0.8778768899999607,-0.14631281499999346,0.39566073718952177,0.06594345619825363
EMA_GAP_0P5PCT,0.5,10:30,3,-3.712188380000053,-1.2373961266666844,0.07528583121782961,0.025095277072609872
EMA_GAP_0P5PCT,0.5,10:35,2,2.0917763500000164,1.0458881750000082,1.1127416630036575,0.5563708315018288
EMA_GAP_0P5PCT,0.5,10:40,5,-6.22311081000006,-1.244622162000012,-1.0265507900018807,-0.20531015800037614
EMA_GAP_0P5PCT,0.5,10:45,4,-2.2801996700000067,-0.5700499175000017,-1.7981354895320212,-0.4495338723830053
EMA_GAP_0P5PCT,0.5,10:55,2,0.2871754900000056,0.1435877450000028,1.6447438347687415,0.8223719173843708
EMA_GAP_0P5PCT,0.5,11:10,1,-0.34613568000000056,-0.34613568000000056,-1.30617237735849,-1.30617237735849
EMA_GAP_0P5PCT,0.5,11:15,1,-1.2747443999999586,-1.2747443999999586,-0.04979470312499812,-0.04979470312499812
EMA_GAP_0P5PCT,0.5,11:20,1,-0.5263295300000023,-0.5263295300000023,-1.2099529425287345,-1.2099529425287345
EMA_GAP_0P5PCT,0.5,11:25,1,-0.2249610300000056,-0.2249610300000056,-0.24585904918033424,-0.24585904918033424
EMA_GAP_0P5PCT,0.5,11:40,1,0.07946314500000475,0.07946314500000475,0.08108484183673921,0.08108484183673921
EMA_GAP_0P5PCT,0.5,11:50,1,-0.24871876499999995,-0.24871876499999995,-0.4111053966942121,-0.4111053966942121
EMA_GAP_0P5PCT,0.5,12:10,1,0.6501051750000026,0.6501051750000026,0.3421606184210543,0.3421606184210543
EMA_GAP_0P5PCT,0.5,12:15,1,-1.4958936000000045,-1.4958936000000045,-1.091893138686131,-1.091893138686131
EMA_GAP_0P5PCT,0.5,12:30,2,1.218460620000021,0.6092303100000105,0.4262617839975702,0.2131308919987851
EMA_GAP_0P5PCT,0.5,13:55,1,1.2750554999999948,1.2750554999999948,0.2712884042553187,0.2712884042553187
EMA_GAP_0P5PCT,0.5,15:00,1,-0.36057991999999894,-0.36057991999999894,-0.2631970218978086,-0.2631970218978086
EMA_GAP_0P5PCT,0.5,15:05,1,0.18025199999999797,0.18025199999999797,0.4396390243902388,0.4396390243902388
EMA_GAP_0P5PCT,0.5,15:15,1,-0.029815949999999425,-0.029815949999999425,-0.09465380952380731,-0.09465380952380731
EMA_GAP_0P5PCT,0.5,15:20,1,0.05934490500000594,0.05934490500000594,0.16955687142859116,0.16955687142859116
EMA_GAP_0P5PCT,0.5,15:25,1,-0.48435294000000295,-0.48435294000000295,-0.7394701374045833,-0.7394701374045833
EMA_REGIME_0PCT,0.0,09:35,251,-411.3526507250004,-1.6388551821713162,-138.12248567583205,-0.5502887875531157
EMA_REGIME_0PCT,0.0,09:40,121,-105.43558376999923,-0.8713684609090845,-30.235541944091267,-0.24988051193463856
EMA_REGIME_0PCT,0.0,09:45,82,-110.52057550000008,-1.3478118963414643,-51.06172895141202,-0.6227040116025856
EMA_REGIME_0PCT,0.0,09:50,84,-75.92756877500078,-0.9038996282738188,-20.387350230729506,-0.24270655036582744
EMA_REGIME_0PCT,0.0,09:55,58,-70.93706908500054,-1.22305291525863,-32.56420554959777,-0.5614518198206513
EMA_REGIME_0PCT,0.0,10:00,44,-149.31512111000035,-3.393525479772735,-32.36602584989431,-0.735591496588507
EMA_REGIME_0PCT,0.0,10:05,44,-94.84167662000011,-2.155492650454548,-21.589414799337572,-0.490668518166763
EMA_REGIME_0PCT,0.0,10:10,43,-87.40936358999978,-2.0327758974418555,-19.114518674323623,-0.4445236901005494
EMA_REGIME_0PCT,0.0,10:15,34,-1.3629180950003201,-0.040085826323538826,-11.9958688093619,-0.3528196708635853
EMA_REGIME_0PCT,0.0,10:20,23,17.429192250000256,0.7577909673913155,-0.3019477994287195,-0.013128165192553023
EMA_REGIME_0PCT,0.0,10:25,36,-44.10619778499957,-1.2251721606944326,-6.594263634996186,-0.18317398986100517
EMA_REGIME_0PCT,0.0,10:30,23,-52.43927379500018,-2.279968425869573,-10.87779157863566,-0.4729474599406809
EMA_REGIME_0PCT,0.0,10:35,27,-19.842643434999584,-0.7349127198147994,-1.4694319515011949,-0.054423405611155364
EMA_REGIME_0PCT,0.0,10:40,31,-64.03780544000038,-2.0657356593548513,-15.939846615499068,-0.51418860049997
EMA_REGIME_0PCT,0.0,10:45,33,-62.20048769000013,-1.8848632633333373,-18.288352974408568,-0.5541925143760172
EMA_REGIME_0PCT,0.0,10:50,22,-54.83456768500004,-2.4924803493181837,-17.03980124439815,-0.7745364201999159
EMA_REGIME_0PCT,0.0,10:55,18,-26.653830565000124,-1.4807683647222292,-7.679748826906719,-0.42665271260592885
EMA_REGIME_0PCT,0.0,11:00,13,-19.192374609999845,-1.4763365084615265,-6.43314034606016,-0.4948569496969354
EMA_REGIME_0PCT,0.0,11:05,17,-26.24753879500058,-1.5439728702941518,-6.572957817001825,-0.3866445774706956
EMA_REGIME_0PCT,0.0,11:10,13,-30.13255527499977,-2.3178888673076745,-8.601655498486643,-0.6616658075758957
EMA_REGIME_0PCT,0.0,11:15,16,-18.353112100000033,-1.147069506250002,-3.4056072297454225,-0.2128504518590889
EMA_REGIME_0PCT,0.0,11:20,24,-37.990383099999974,-1.5829326291666657,-0.7130729745078991,-0.02971137393782913
EMA_REGIME_0PCT,0.0,11:25,16,-43.46351732000042,-2.7164698325000263,-7.317969617660962,-0.45737310110381013
EMA_REGIME_0PCT,0.0,11:30,18,-6.61153635499969,-0.3673075752777606,-11.604857060569495,-0.6447142811427498
EMA_REGIME_0PCT,0.0,11:35,14,18.493846085000175,1.320989006071441,5.30034151689229,0.3785958226351636
EMA_REGIME_0PCT,0.0,11:40,14,-23.81831316500005,-1.7013080832142893,-5.457050188824505,-0.38978929920175037
EMA_REGIME_0PCT,0.0,11:45,15,-12.149096089999896,-0.8099397393333264,-4.062342248975179,-0.2708228165983453
EMA_REGIME_0PCT,0.0,11:50,17,-48.82864484000018,-2.8722732258823633,-8.384483718619618,-0.49320492462468346
EMA_REGIME_0PCT,0.0,11:55,14,-15.436644630000156,-1.1026174735714398,-4.4132550017521845,-0.315232500125156
EMA_REGIME_0PCT,0.0,12:00,13,2.563289950000371,0.19717615000002853,-1.1399383363465456,-0.08768756433434967
EMA_REGIME_0PCT,0.0,12:05,18,-12.49986977500011,-0.6944372097222283,-3.740045390367529,-0.2077802994648627
EMA_REGIME_0PCT,0.0,12:10,9,-6.821605195000071,-0.7579561327777857,-1.8773156032715017,-0.20859062258572242
EMA_REGIME_0PCT,0.0,12:15,10,-39.1442835450004,-3.91442835450004,-10.905643199804341,-1.0905643199804342
EMA_REGIME_0PCT,0.0,12:20,7,12.254983600000315,1.750711942857188,-0.39099065798129023,-0.055855808283041465
EMA_REGIME_0PCT,0.0,12:25,10,-11.02536942000018,-1.102536942000018,-2.4429623116217005,-0.24429623116217006
EMA_REGIME_0PCT,0.0,12:30,10,9.923808909999849,0.9923808909999849,2.347090586579474,0.2347090586579474
EMA_REGIME_0PCT,0.0,12:35,12,-17.739281919999915,-1.4782734933333261,-8.603350622466627,-0.7169458852055522
EMA_REGIME_0PCT,0.0,12:40,13,-18.643198510000158,-1.4340921930769353,-3.0337064614295244,-0.2333620354945788
EMA_REGIME_0PCT,0.0,12:45,9,-35.190204244999684,-3.9100226938888536,-4.9157584748574505,-0.5461953860952723
EMA_REGIME_0PCT,0.0,12:50,15,26.725155555000246,1.7816770370000163,-1.7839971688142457,-0.11893314458761638
EMA_REGIME_0PCT,0.0,12:55,3,-4.2358215150000715,-1.4119405050000238,-1.1260464228841975,-0.37534880762806583
EMA_REGIME_0PCT,0.0,13:00,10,11.34528663499968,1.1345286634999678,1.2777177440922545,0.12777177440922544
EMA_REGIME_0PCT,0.0,13:05,10,-12.652134875000357,-1.2652134875000356,-1.1164854284667034,-0.11164854284667033
EMA_REGIME_0PCT,0.0,13:10,3,-13.045818400000364,-4.348606133333455,-1.7441385882257214,-0.5813795294085738
EMA_REGIME_0PCT,0.0,13:15,11,-14.814354420000065,-1.3467594927272786,-10.00738326915251,-0.909762115377501
EMA_REGIME_0PCT,0.0,13:20,6,-23.13786382500008,-3.856310637500013,-6.646831427815087,-1.1078052379691812
EMA_REGIME_0PCT,0.0,13:25,12,10.384860334999882,0.8654050279166569,1.0488475813385438,0.08740396511154531
EMA_REGIME_0PCT,0.0,13:30,9,-2.372789444999999,-0.26364327166666657,-1.9163163630337285,-0.21292404033708096
EMA_REGIME_0PCT,0.0,13:35,5,-8.51608646500007,-1.703217293000014,-3.992521725373864,-0.7985043450747729
EMA_REGIME_0PCT,0.0,13:40,4,0.8888559149999701,0.22221397874999252,-1.1617571363475325,-0.29043928408688313
EMA_REGIME_0PCT,0.0,13:45,5,4.394614430000053,0.8789228860000107,1.0826833873662012,0.21653667747324024
EMA_REGIME_0PCT,0.0,13:50,6,-8.507798125000047,-1.4179663541666745,-5.6392342597296485,-0.939872376621608
EMA_REGIME_0PCT,0.0,13:55,6,-1.8637119749999804,-0.31061866249999676,-0.8358664478216417,-0.13931107463694029
EMA_REGIME_0PCT,0.0,14:00,8,-31.514130869999953,-3.939266358749994,-6.352671087398302,-0.7940838859247877
EMA_REGIME_0PCT,0.0,14:05,7,-0.8517744599997226,-0.12168206571424608,0.2213198596516418,0.0316171228073774
EMA_REGIME_0PCT,0.0,14:10,13,-13.262551485000351,-1.02019626807695,-4.897705317427753,-0.3767465628790579
EMA_REGIME_0PCT,0.0,14:15,9,1.6641216099999467,0.1849024011111052,0.8625626734977575,0.09584029705530639
EMA_REGIME_0PCT,0.0,14:20,14,-31.907608904999563,-2.279114921785683,-2.7141335906061936,-0.19386668504329954
EMA_REGIME_0PCT,0.0,14:25,11,-12.271460645000015,-1.1155873313636377,-7.530701969756901,-0.6846092699779001
EMA_REGIME_0PCT,0.0,14:30,7,8.504230980000049,1.214890140000007,-1.619341095836032,-0.23133444226229027
EMA_REGIME_0PCT,0.0,14:35,8,-4.08654399500012,-0.510817999375015,0.433743786899087,0.054217973362385874
EMA_REGIME_0PCT,0.0,14:40,7,-10.67076615000042,-1.5243951642857743,-2.266114450968475,-0.3237306358526393
EMA_REGIME_0PCT,0.0,14:45,10,-28.77382435999999,-2.8773824359999987,-7.201448559169473,-0.7201448559169472
EMA_REGIME_0PCT,0.0,14:50,10,-21.095842139999995,-2.1095842139999994,-7.611672630645703,-0.7611672630645703
EMA_REGIME_0PCT,0.0,14:55,9,-11.498497664999972,-1.2776108516666635,-6.57191869804506,-0.7302131886716734
EMA_REGIME_0PCT,0.0,15:00,10,-31.399168910000196,-3.1399168910000195,-6.372211398117853,-0.6372211398117853
EMA_REGIME_0PCT,0.0,15:05,12,-35.05762150000002,-2.921468458333335,-7.7852637351957785,-0.6487719779329816
EMA_REGIME_0PCT,0.0,15:10,17,-46.32336314499916,-2.7249037144117154,-11.224591835860863,-0.6602701079918155
EMA_REGIME_0PCT,0.0,15:15,7,-20.152726049999675,-2.8789608642856677,-3.4014267202608526,-0.4859181028944075
EMA_REGIME_0PCT,0.0,15:20,4,-14.313262230000282,-3.5783155575000705,-2.330000236340643,-0.5825000590851608
EMA_REGIME_0PCT,0.0,15:25,13,-32.339341835000205,-2.4876416796154004,-6.209531842787961,-0.47765629559907397
