SYMBOL,SL_MODE,TARGET_R,FROZEN_ENTRIES,VALID_ENTRIES,INVALID_RISK_ENTRIES,TRADES,STOP_LOSS,TARGET,END_OF_DAY,WIN_RATE_PCT,TOTAL_PNL,AVG_PNL,PROFIT_FACTOR,MAX_DRAWDOWN,AVG_MFE_R,P90_MFE_R,AVG_MAE_R,P90_MAE_R
ASHOKLEY,ORB,2.0,255,255,0,255,51,11,193,39.6078431372549,-97.58725630631254,-0.3826951227698531,0.6163838139777092,99.19507750631251,0.6345408125912809,1.4738439477869232,0.6548715677989464,1.4780481593636463
ASHOKLEY,ORB_50,2.0,255,255,0,255,118,57,80,37.64705882352941,-81.64161178001268,-0.3201631834510301,0.5996152719379435,83.24943298001273,1.5297525604648456,3.822758736842123,1.536861201653017,3.489414890885694
ASHOKLEY,VWAP_MIDDLE,2.0,255,255,0,255,121,60,74,37.254901960784316,-76.47524077185494,-0.2999029049876664,0.5975522810616183,78.65630464548126,1.6748458225530884,3.7241217681085335,1.7348134282256915,4.251043684865402
ASHOKLEY,ORB,2.25,255,255,0,255,51,10,194,39.6078431372549,-93.91586616265697,-0.36829751436336067,0.630816074270879,95.52368736265697,0.6345408125912809,1.4738439477869232,0.6548715677989464,1.4780481593636463
ASHOKLEY,ORB_50,2.25,255,255,0,255,119,49,87,36.86274509803922,-83.10379116479278,-0.32589722025408935,0.6001589499666665,84.71161236479287,1.5297525604648456,3.822758736842123,1.536861201653017,3.489414890885694
ASHOKLEY,VWAP_MIDDLE,2.25,255,255,0,255,123,47,85,36.07843137254902,-81.78526093180737,-0.32072651345806813,0.5764952175820017,83.39308213180743,1.6748458225530884,3.7241217681085335,1.7348134282256915,4.251043684865402
ASHOKLEY,ORB,2.5,255,255,0,255,51,7,197,39.6078431372549,-94.56066167908502,-0.37082612423170597,0.6282813785929927,96.16848287908502,0.6345408125912809,1.4738439477869232,0.6548715677989464,1.4780481593636463
ASHOKLEY,ORB_50,2.5,255,255,0,255,120,40,95,36.470588235294116,-83.61577172985034,-0.3279049871758837,0.599333202293199,85.22359292985045,1.5297525604648456,3.822758736842123,1.536861201653017,3.489414890885694
ASHOKLEY,VWAP_MIDDLE,2.5,255,255,0,255,126,41,88,34.90196078431372,-81.53866985385257,-0.31975948962295125,0.5854670366642196,83.14649105385264,1.6748458225530884,3.7241217681085335,1.7348134282256915,4.251043684865402
ASHOKLEY,ORB,2.75,255,255,0,255,52,4,199,39.21568627450981,-97.35627734098144,-0.3817893229058095,0.6197008829871962,98.96409854098142,0.6345408125912809,1.4738439477869232,0.6548715677989464,1.4780481593636463
ASHOKLEY,ORB_50,2.75,255,255,0,255,121,37,97,36.07843137254902,-79.72394660382787,-0.3126429278581485,0.6196132438014083,81.33176780382796,1.5297525604648456,3.822758736842123,1.536861201653017,3.489414890885694
ASHOKLEY,VWAP_MIDDLE,2.75,255,255,0,255,126,38,91,34.90196078431372,-75.65149044206706,-0.2966725115375179,0.6153967611940775,77.2705533195122,1.6748458225530884,3.7241217681085335,1.7348134282256915,4.251043684865402
ASHOKLEY,ORB,3.0,255,255,0,255,52,2,201,39.21568627450981,-98.3287980150003,-0.38560312947058945,0.6159019625302163,99.9366192150003,0.6345408125912809,1.4738439477869232,0.6548715677989464,1.4780481593636463
ASHOKLEY,ORB_50,3.0,255,255,0,255,121,32,102,36.07843137254902,-76.5944498260354,-0.3003703914746486,0.6345450074502147,78.2022710260355,1.5297525604648456,3.822758736842123,1.536861201653017,3.489414890885694
ASHOKLEY,VWAP_MIDDLE,3.0,255,255,0,255,128,32,95,34.11764705882353,-76.97361795415448,-0.3018573253104097,0.6128727023203532,78.58143915415455,1.6748458225530884,3.7241217681085335,1.7348134282256915,4.251043684865402
OLAELEC,ORB,1.0,271,271,0,271,56,62,153,50.184501845018445,-9.473819613194994,-0.03495874396012913,0.8918278450937768,22.37993195348998,0.757230050492825,1.6953124999999956,0.7162592086945567,1.7046301618794983
OLAELEC,ORB_50,1.0,271,271,0,271,113,125,33,50.55350553505535,-17.387176590142577,-0.06415932321085821,0.7417058714017285,22.213410595050064,1.844881562247116,4.134034482758732,1.7693585773326215,4.338113207547159
OLAELEC,VWAP_MIDDLE,1.0,271,271,0,271,112,126,33,50.184501845018445,-22.29745794722107,-0.08227844260967185,0.6418664103128663,26.45388828722396,2.526980622273123,5.771075906464999,2.0675868112977986,5.097580990540821
OLAELEC,ORB,1.25,271,271,0,271,56,48,167,50.184501845018445,-2.089895216122528,-0.007711790465396783,0.9761375582092237,18.005998054681903,0.757230050492825,1.6953124999999956,0.7162592086945567,1.7046301618794983
OLAELEC,ORB_50,1.25,271,271,0,271,123,103,45,46.494464944649444,-20.724012658432557,-0.07647237143333047,0.719837684571647,25.303610862697564,1.844881562247116,4.134034482758732,1.7693585773326215,4.338113207547159
OLAELEC,VWAP_MIDDLE,1.25,271,271,0,271,119,111,41,46.125461254612546,-22.856069017146616,-0.08433973807065172,0.6589852935193519,26.575407200515812,2.526980622273123,5.771075906464999,2.0675868112977986,5.097580990540821
OLAELEC,ORB,1.5,271,271,0,271,58,31,182,49.07749077490775,-2.0385889311188423,-0.0075224683805123335,0.9770366855517976,19.82992211141258,0.757230050492825,1.6953124999999956,0.7162592086945567,1.7046301618794983
OLAELEC,ORB_50,1.5,271,271,0,271,125,91,55,45.38745387453875,-14.860250985787568,-0.05483487448630099,0.8014346682615143,19.938685192800055,1.844881562247116,4.134034482758732,1.7693585773326215,4.338113207547159
OLAELEC,VWAP_MIDDLE,1.5,271,271,0,271,122,99,50,45.018450184501845,-18.625198451642227,-0.06872766956325545,0.7296871325142705,23.394422732293435,2.526980622273123,5.771075906464999,2.0675868112977986,5.097580990540821
OLAELEC,ORB,1.75,271,271,0,271,58,26,187,49.07749077490775,3.233333658894298,0.011931120512525085,1.0364212992584028,16.990655026428836,0.757230050492825,1.6953124999999956,0.7162592086945567,1.7046301618794983
OLAELEC,ORB_50,1.75,271,271,0,271,128,73,70,43.17343173431734,-17.793071724840093,-0.0656570912355723,0.7711217300725068,22.8762366303301,1.844881562247116,4.134034482758732,1.7693585773326215,4.338113207547159
OLAELEC,VWAP_MIDDLE,1.75,271,271,0,271,126,90,55,43.17343173431734,-16.868017388624185,-0.06224360660008924,0.7633901754770767,21.901865872504782,2.526980622273123,5.771075906464999,2.0675868112977986,5.097580990540821
OLAELEC,ORB,2.0,271,271,0,271,58,21,192,48.708487084870846,6.527414216189915,0.024086399321734005,1.0734011497102875,16.19707313988,0.757230050492825,1.6953124999999956,0.7162592086945567,1.7046301618794983
OLAELEC,ORB_50,2.0,271,271,0,271,130,66,75,42.066420664206646,-13.843931466360038,-0.05108461795704811,0.8235274283171164,20.05437396808502,1.844881562247116,4.134034482758732,1.7693585773326215,4.338113207547159
OLAELEC,VWAP_MIDDLE,2.0,271,271,0,271,129,75,67,40.959409594095945,-23.046839162938973,-0.08504368694811429,0.6863999344265576,27.018784041956525,2.526980622273123,5.771075906464999,2.0675868112977986,5.097580990540821
OLAELEC,ORB,2.25,271,271,0,271,58,18,195,48.708487084870846,8.611013776321775,0.03177495858421319,1.0968313470570705,15.68128035237,0.757230050492825,1.6953124999999956,0.7162592086945567,1.7046301618794983
OLAELEC,ORB_50,2.25,271,271,0,271,135,55,81,40.22140221402214,-14.368215657052552,-0.05301924596698359,0.8215244223335011,21.77999003712003,1.844881562247116,4.134034482758732,1.7693585773326215,4.338113207547159
OLAELEC,VWAP_MIDDLE,2.25,271,271,0,271,130,69,72,40.22140221402214,-21.560297058498264,-0.07955829172877588,0.7094201560739556,26.02976786780085,2.526980622273123,5.771075906464999,2.0675868112977986,5.097580990540821
OLAELEC,ORB,2.5,271,271,0,271,59,12,200,47.97047970479705,7.239463957169947,0.02671388914084851,1.0809080823209296,18.216123185392505,0.757230050492825,1.6953124999999956,0.7162592086945567,1.7046301618794983
OLAELEC,ORB_50,2.5,271,271,0,271,136,47,88,39.85239852398524,-14.297526358132545,-0.05275839984550755,0.8243868668562339,22.96027198882502,1.844881562247116,4.134034482758732,1.7693585773326215,4.338113207547159
OLAELEC,VWAP_MIDDLE,2.5,271,271,0,271,131,60,80,39.85239852398524,-20.029265437559136,-0.07390872855187873,0.7307971502256402,24.51347426181683,2.526980622273123,5.771075906464999,2.0675868112977986,5.097580990540821
OLAELEC,ORB,2.75,271,271,0,271,59,10,202,47.97047970479705,7.41185199224059,0.027350007351441292,1.0828346870274597,18.772633006556287,0.757230050492825,1.6953124999999956,0.7162592086945567,1.7046301618794983
OLAELEC,ORB_50,2.75,271,271,0,271,136,42,93,39.48339483394834,-12.251189804692554,-0.04520734245274005,0.8500522966001299,21.550466099250034,1.844881562247116,4.134034482758732,1.7693585773326215,4.338113207547159
OLAELEC,VWAP_MIDDLE,2.75,271,271,0,271,134,50,87,38.74538745387454,-20.4687536146677,-0.07553045614268525,0.7289509131037677,24.79015222609937,2.526980622273123,5.771075906464999,2.0675868112977986,5.097580990540821
OLAELEC,ORB,3.0,271,271,0,271,59,7,205,47.97047970479705,6.15081018326993,0.022696716543431476,1.068741312836504,18.07817149902001,0.757230050492825,1.6953124999999956,0.7162592086945567,1.7046301618794983
OLAELEC,ORB_50,3.0,271,271,0,271,137,37,97,39.11439114391143,-10.927227919132534,-0.040321874240341456,0.8666438986395024,21.359799155565028,1.844881562247116,4.134034482758732,1.7693585773326215,4.338113207547159
OLAELEC,VWAP_MIDDLE,3.0,271,271,0,271,134,49,88,38.74538745387454,-17.355075386342232,-0.06404086858428867,0.7701825218555347,21.93548736551633,2.526980622273123,5.771075906464999,2.0675868112977986,5.097580990540821
SUZLON,ORB,1.0,283,283,0,283,73,60,150,39.2226148409894,-43.55333535043495,-0.15389871148563586,0.534285448415157,45.43270384979994,0.6735499907969106,1.6185914778935167,0.7003125882642476,1.560553108247487
SUZLON,ORB_50,1.0,283,283,0,283,128,117,38,44.16961130742049,-38.600938755210045,-0.13639907687353373,0.4040673732314509,39.17173922774254,1.60368455794675,3.6305610909091017,1.6516474680631903,3.7509282448979984
SUZLON,VWAP_MIDDLE,1.0,283,283,0,283,129,119,35,44.87632508833922,-38.212858332536804,-0.135027767959494,0.3959856756551789,38.4969354426256,1.7801531903556664,3.6546861891944515,1.7699885950470085,3.9218254619031385
SUZLON,ORB,1.25,283,283,0,283,73,37,173,38.515901060070675,-43.0251963814031,-0.15203249604736077,0.543644688401602,45.37143678835122,0.6735499907969106,1.6185914778935167,0.7003125882642476,1.560553108247487
SUZLON,ORB_50,1.25,283,283,0,283,137,97,49,38.869257950530034,-39.90397646225254,-0.14100345039665207,0.4307565881884509,40.746114545685025,1.60368455794675,3.6305610909091017,1.6516474680631903,3.7509282448979984
SUZLON,VWAP_MIDDLE,1.25,283,283,0,283,138,96,49,39.57597173144876,-38.62485150763199,-0.13648357423191515,0.4320877045853866,39.07086218978999,1.7801531903556664,3.6546861891944515,1.7699885950470085,3.9218254619031385
SUZLON,ORB,1.5,283,283,0,283,73,28,182,38.16254416961131,-39.67415726141247,-0.14019136841488505,0.580212663489298,42.59082346364997,0.6735499907969106,1.6185914778935167,0.7003125882642476,1.560553108247487
SUZLON,ORB_50,1.5,283,283,0,283,142,85,56,36.39575971731448,-37.43159604681752,-0.13226712384034459,0.48263807579614876,38.556350521499986,1.60368455794675,3.6305610909091017,1.6516474680631903,3.7509282448979984
SUZLON,VWAP_MIDDLE,1.5,283,283,0,283,146,82,55,36.042402826855124,-37.83971276765199,-0.13370923239453,0.46846059803509355,38.489114360805075,1.7801531903556664,3.6546861891944515,1.7699885950470085,3.9218254619031385
SUZLON,ORB,1.75,283,283,0,283,73,16,194,38.16254416961131,-38.567288284111875,-0.1362801706152363,0.5919243068340014,41.81014695482624,0.6735499907969106,1.6185914778935167,0.7003125882642476,1.560553108247487
SUZLON,ORB_50,1.75,283,283,0,283,145,70,68,34.275618374558306,-37.31331996835509,-0.13184918716733246,0.4977660118939094,38.72069083428754,1.60368455794675,3.6305610909091017,1.6516474680631903,3.7509282448979984
SUZLON,VWAP_MIDDLE,1.75,283,283,0,283,148,76,59,34.98233215547703,-33.29055115250336,-0.11763445636926984,0.5369213515189624,34.14334365665156,1.7801531903556664,3.6546861891944515,1.7699885950470085,3.9218254619031385
SUZLON,ORB,2.0,283,283,0,283,73,9,201,38.16254416961131,-40.069846342447505,-0.14158956304751769,0.5760259264070305,43.698298980045024,0.6735499907969106,1.6185914778935167,0.7003125882642476,1.560553108247487
SUZLON,ORB_50,2.0,283,283,0,283,147,62,74,32.86219081272085,-35.867424253057564,-0.12674001502847196,0.5249881488679624,37.557411510240044,1.60368455794675,3.6305610909091017,1.6516474680631903,3.7509282448979984
SUZLON,VWAP_MIDDLE,2.0,283,283,0,283,154,61,68,32.15547703180212,-37.357997908917625,-0.13200705974882554,0.5044517340924917,38.41418132406092,1.7801531903556664,3.6546861891944515,1.7699885950470085,3.9218254619031385
SUZLON,ORB,2.25,283,283,0,283,73,7,203,38.16254416961131,-39.18365618876437,-0.1384581490769059,0.5854025944936512,43.19770279324497,0.6735499907969106,1.6185914778935167,0.7003125882642476,1.560553108247487
SUZLON,ORB_50,2.25,283,283,0,283,149,52,82,31.802120141342755,-35.20243962380256,-0.12439024602050375,0.5395752483303123,37.17504327223504,1.60368455794675,3.6305610909091017,1.6516474680631903,3.7509282448979984
SUZLON,VWAP_MIDDLE,2.25,283,283,0,283,154,54,75,32.15547703180212,-35.05631115291897,-0.12387389099971369,0.5349832653425948,36.403737198354825,1.7801531903556664,3.6546861891944515,1.7699885950470085,3.9218254619031385
SUZLON,ORB,2.5,283,283,0,283,73,5,205,38.16254416961131,-40.350093888607496,-0.1425798370622173,0.5730606618850647,42.9164777639325,0.6735499907969106,1.6185914778935167,0.7003125882642476,1.560553108247487
SUZLON,ORB_50,2.5,283,283,0,283,149,45,89,31.448763250883395,-33.4855242093676,-0.11832340710023886,0.5625294000945473,35.76036605122511,1.60368455794675,3.6305610909091017,1.6516474680631903,3.7509282448979984
SUZLON,VWAP_MIDDLE,2.5,283,283,0,283,154,49,80,32.15547703180212,-32.27039323111276,-0.11402965806046912,0.5719380507269093,33.91300250587129,1.7801531903556664,3.6546861891944515,1.7699885950470085,3.9218254619031385
SUZLON,ORB,2.75,283,283,0,283,73,4,206,38.16254416961131,-39.7375211827781,-0.14041526919709577,0.5795422176974518,42.660914948840606,0.6735499907969106,1.6185914778935167,0.7003125882642476,1.560553108247487
SUZLON,ORB_50,2.75,283,283,0,283,149,39,95,31.448763250883395,-32.260899230340094,-0.11399611035455863,0.5785284754228796,34.7593788837976,1.60368455794675,3.6305610909091017,1.6516474680631903,3.7509282448979984
SUZLON,VWAP_MIDDLE,2.75,283,283,0,283,154,42,87,32.15547703180212,-30.56546341507066,-0.1080051710779882,0.5945536902452142,32.503255919151826,1.7801531903556664,3.6546861891944515,1.7699885950470085,3.9218254619031385
SUZLON,ORB,3.0,283,283,0,283,73,2,208,38.16254416961131,-40.478504108009986,-0.14303358342053,0.5717019692825086,43.27458212300997,0.6735499907969106,1.6185914778935167,0.7003125882642476,1.560553108247487
SUZLON,ORB_50,3.0,283,283,0,283,151,31,101,30.742049469964666,-32.821319439165045,-0.11597639377796835,0.5753893363774935,35.577685471372554,1.60368455794675,3.6305610909091017,1.6516474680631903,3.7509282448979984
SUZLON,VWAP_MIDDLE,3.0,283,283,0,283,156,33,94,31.448763250883395,-31.90472901133232,-0.11273755834393047,0.5803008694427974,33.98929925081379,1.7801531903556664,3.6546861891944515,1.7699885950470085,3.9218254619031385
