GROUP,TRADES,AVG_MFE_R,MEDIAN_MFE_R,AVG_MAE_R,MEDIAN_MAE_R,TARGET_2R_RATE_PCT,STOP_1R_RATE_PCT,AVG_ENTRY_VWAP_DISTANCE,AVG_SIGNAL_VWAP_DISTANCE,AVG_ORB_RANGE
BUY,825,1.5793551916518984,0.9928113207547143,1.7542830424210571,1.2134821428571285,28.000000000000004,56.72727272727273,3.2006700476862187,3.127372930467397,6.708193939393945
SELL,1055,1.5196602802941683,1.1044924968071692,1.5946174854974948,1.0532050506161996,27.014218009478675,51.18483412322274,3.019843377860714,2.9218927343277143,6.305270142180101
