GROUP,TRADES,AVG_MFE_R,MEDIAN_MFE_R,AVG_MAE_R,MEDIAN_MAE_R,TARGET_2R_RATE_PCT,STOP_1R_RATE_PCT,AVG_ENTRY_VWAP_DISTANCE,AVG_SIGNAL_VWAP_DISTANCE,AVG_ORB_RANGE
DOWN,1046,1.5228920947293672,1.1058533163265272,1.606842257232689,1.0607434947768204,26.95984703632887,51.434034416826,3.034335017765803,2.936496630590832,6.332447418738055
UP,834,1.5747236944249114,0.9855163934426306,1.7373989659619915,1.2074939759036072,28.05755395683453,56.35491606714629,3.180543314629681,3.106839360615505,6.669760191846528
