SYMBOL,SL_MODE,trade_date,direction,signal_candle_time,entry_candle_time,entry_price,stop_loss,initial_risk,target,target_r,entry_vwap,mfe,mae,mfe_r,mae_r,exit_time,exit_price,exit_reason,same_candle_ambiguous,gross_pnl,costs,net_pnl
INFY,ORB,2025-09-25,SELL,2025-09-25 12:35:00+05:30,2025-09-25 12:40:00+05:30,1456.3714499999999,1470.9,14.528550000000223,1427.3143499999994,2.0,1464.3853770304177,11.171449999999822,3.8285500000001775,0.7689308292981509,0.26351907107041783,2025-09-25 15:25:00+05:30,1460.22975,END_OF_DAY,False,-3.8583000000000993,2.9166012,-6.7749012000001
INFY,ORB,2025-09-26,SELL,2025-09-26 09:40:00+05:30,2025-09-26 09:45:00+05:30,1427.3859499999999,1447.4,20.014050000000225,1387.3578499999994,2.0,1434.9073322920963,16.68594999999982,7.214050000000043,0.8337118174482243,0.3604492843777227,2025-09-26 15:25:00+05:30,1422.1107000000002,END_OF_DAY,False,5.275249999999687,2.8494966500000003,2.425753349999687
INFY,ORB,2025-09-29,SELL,2025-09-29 11:45:00+05:30,2025-09-29 11:50:00+05:30,1418.79025,1434.0,15.209749999999985,1388.37075,2.0,1428.1584068658722,12.690250000000106,7.3097499999998945,0.8343496770163953,0.48059632801327445,2025-09-29 15:25:00+05:30,1419.20925,END_OF_DAY,False,-0.4190000000000964,2.8379995,-3.2569995000000964
INFY,ORB,2025-09-30,SELL,2025-09-30 09:30:00+05:30,2025-09-30 09:35:00+05:30,1407.8956999999998,1418.2,10.30430000000024,1387.2870999999993,2.0,1412.610895488497,0.29569999999989705,13.504300000000285,0.02869675766426542,1.310549964577892,2025-09-30 11:00:00+05:30,1418.9091,STOP_LOSS,False,-11.013400000000274,2.8268048,-13.840204800000274
INFY,ORB,2025-09-30,SELL,2025-09-30 14:55:00+05:30,2025-09-30 15:00:00+05:30,1409.79475,1418.2,8.405250000000024,1392.98425,2.0,1413.6001549318012,0.29475000000002183,3.205249999999978,0.03506736860890765,0.38133904404984614,2025-09-30 15:25:00+05:30,1412.706,END_OF_DAY,False,-2.9112499999998818,2.82250075,-5.733750749999881
INFY,ORB,2025-10-01,SELL,2025-10-01 10:00:00+05:30,2025-10-01 10:05:00+05:30,1398.7003000000002,1415.4,16.699699999999893,1365.3009000000004,2.0,1403.6766801694362,1.500300000000152,20.099699999999757,0.08983993724439132,1.2035964717928995,2025-10-01 14:30:00+05:30,1416.1077,STOP_LOSS,False,-17.407399999999825,2.814808,-20.222207999999824
INFY,ORB,2025-10-01,BUY,2025-10-01 14:40:00+05:30,2025-10-01 14:45:00+05:30,1416.60795,1399.8,16.80795000000012,1450.2238500000003,2.0,1406.92143368486,2.192049999999881,4.2079499999999825,0.13041745126561333,0.25035474284490095,2025-10-01 15:25:00+05:30,1416.4914,END_OF_DAY,False,-0.11654999999996107,2.8330993500000003,-2.9496493499999614
INFY,ORB,2025-10-03,BUY,2025-10-03 09:45:00+05:30,2025-10-03 09:50:00+05:30,1413.3063,1402.8,10.50630000000001,1434.3189,2.0,1407.511532024794,4.293699999999944,5.806299999999965,0.4086786023623864,0.5526493627632905,2025-10-03 15:25:00+05:30,1414.19255,END_OF_DAY,False,0.8862500000000182,2.82749885,-1.9412488499999818
INFY,ORB,2025-10-06,BUY,2025-10-06 09:45:00+05:30,2025-10-06 09:50:00+05:30,1425.3122999999998,1411.8,13.512299999999868,1452.3368999999996,2.0,1420.2428115416685,22.187700000000177,5.012299999999868,1.6420372549455233,0.3709435107272572,2025-10-06 15:25:00+05:30,1442.9781500000001,END_OF_DAY,False,17.66585000000032,2.86829045,14.797559550000319
INFY,ORB,2025-10-07,SELL,2025-10-07 09:35:00+05:30,2025-10-07 09:40:00+05:30,1434.3824499999998,1451.5,17.117550000000165,1400.1473499999995,2.0,1441.8163558116923,11.18244999999979,7.217550000000074,0.6532739790448798,0.42164620521044216,2025-10-07 15:25:00+05:30,1427.9136,END_OF_DAY,False,6.4688499999997475,2.86229605,3.6065539499997477
INFY,ORB,2025-10-08,BUY,2025-10-08 09:35:00+05:30,2025-10-08 09:40:00+05:30,1457.82855,1424.2,33.628549999999905,1525.0856499999998,2.0,1451.8466025095083,8.471450000000004,7.128549999999905,0.25191243749730596,0.21197910703851117,2025-10-08 15:25:00+05:30,1459.6698000000001,END_OF_DAY,False,1.8412500000001728,2.91749835,-1.076248349999827
INFY,ORB,2025-10-09,SELL,2025-10-09 09:50:00+05:30,2025-10-09 09:55:00+05:30,1462.6683,1477.4,14.731700000000046,1433.2049,2.0,1468.2427076935312,7.168300000000045,19.231700000000046,0.4865901423460987,1.3054637278793342,2025-10-09 12:35:00+05:30,1478.1387000000002,STOP_LOSS,False,-15.470400000000154,2.9408070000000004,-18.411207000000154
INFY,ORB,2025-10-09,BUY,2025-10-09 14:50:00+05:30,2025-10-09 14:55:00+05:30,1479.23925,1465.1,14.139250000000175,1507.5177500000004,2.0,1470.8934213172006,1.2607499999999163,5.939250000000129,0.0891666814010574,0.4200541047085281,2025-10-09 15:25:00+05:30,1476.96115,END_OF_DAY,False,-2.278099999999995,2.9562004,-5.234300399999995
INFY,ORB,2025-10-13,SELL,2025-10-13 10:15:00+05:30,2025-10-13 10:20:00+05:30,1460.6693,1472.8,12.130699999999933,1436.4079000000002,2.0,1467.0805415840205,8.669300000000021,8.830699999999979,0.7146578515666918,0.7279629370110569,2025-10-13 15:25:00+05:30,1461.5303999999999,END_OF_DAY,False,-0.8610999999998512,2.9221997,-3.7832996999998514
INFY,ORB,2025-10-14,SELL,2025-10-14 09:55:00+05:30,2025-10-14 10:00:00+05:30,1463.268,1479.5,16.23199999999997,1430.804,2.0,1472.5211582578538,8.268000000000029,9.33199999999988,0.5093642188270111,0.5749137506160606,2025-10-14 15:25:00+05:30,1456.42785,END_OF_DAY,False,6.840149999999994,2.91969585,3.920454149999994
INFY,ORB,2025-10-15,SELL,2025-10-15 09:35:00+05:30,2025-10-15 09:40:00+05:30,1445.277,1457.1,11.822999999999865,1421.6310000000003,2.0,1450.9851375382718,8.876999999999953,3.423000000000002,0.7508246637909206,0.28952042628774766,2025-10-15 15:25:00+05:30,1444.02165,END_OF_DAY,False,1.255350000000135,2.8892986499999997,-1.6339486499998648
INFY,ORB,2025-10-16,BUY,2025-10-16 15:00:00+05:30,2025-10-16 15:05:00+05:30,1443.5213999999999,1429.6,13.921399999999949,1471.3641999999998,2.0,1436.8267165714226,0.0,10.621399999999767,0.0,0.7629548752280522,2025-10-16 15:25:00+05:30,1438.18055,END_OF_DAY,False,-5.3408499999998185,2.8817019499999996,-8.222551949999819
INFY,ORB,2025-10-17,SELL,2025-10-17 09:35:00+05:30,2025-10-17 09:40:00+05:30,1415.19205,1427.5,12.307949999999892,1390.5761500000003,2.0,1421.2660159477637,11.5920500000002,5.907949999999801,0.9418343428434712,0.4800108872720358,2025-10-17 15:25:00+05:30,1410.3048,END_OF_DAY,False,4.887250000000222,2.82549685,2.061753150000222
INFY,ORB,2025-10-20,BUY,2025-10-20 09:55:00+05:30,2025-10-20 10:00:00+05:30,1432.81605,1419.3,13.51604999999995,1459.8481499999998,2.0,1427.7616554905383,3.0839500000001863,7.116049999999859,0.22816947259000947,0.5264888780375838,2025-10-20 15:25:00+05:30,1430.98415,END_OF_DAY,False,-1.831899999999905,2.8638001999999996,-4.695700199999905
INFY,ORB,2025-10-23,BUY,2025-10-23 09:35:00+05:30,2025-10-23 09:40:00+05:30,1492.3457999999998,1474.1,18.245799999999917,1528.8373999999997,2.0,1485.571142697726,20.954200000000128,3.545799999999872,1.1484396409036723,0.19433513466112134,2025-10-23 15:25:00+05:30,1491.9536500000002,END_OF_DAY,False,-0.39214999999967404,2.98429945,-3.376449449999674
INFY,ORB,2025-10-24,SELL,2025-10-24 10:40:00+05:30,2025-10-24 10:45:00+05:30,1487.95565,1510.3,22.34434999999985,1443.2669500000004,2.0,1495.9284279490232,2.1556500000001506,7.644349999999804,0.09647405272474541,0.3421155683651507,2025-10-24 15:25:00+05:30,1492.3457999999998,END_OF_DAY,False,-4.390149999999721,2.98030145,-7.370451449999721
INFY,ORB,2025-10-27,BUY,2025-10-27 09:40:00+05:30,2025-10-27 09:45:00+05:30,1480.43985,1466.4,14.039849999999888,1508.5195499999998,2.0,1475.1055212830051,2.760150000000067,11.239849999999933,0.1965939807049284,0.8005676698825146,2025-10-27 15:25:00+05:30,1472.2635,END_OF_DAY,False,-8.176349999999957,2.9527033499999997,-11.129053349999957
INFY,ORB,2025-10-28,SELL,2025-10-28 10:05:00+05:30,2025-10-28 10:10:00+05:30,1462.9681500000002,1474.6,11.631849999999758,1439.7044500000006,2.0,1469.5005733044898,4.06815000000006,8.43184999999994,0.34974230238527354,0.7248932886858166,2025-10-28 15:25:00+05:30,1471.1352000000002,END_OF_DAY,False,-8.167050000000017,2.9341033500000004,-11.101153350000018
INFY,ORB,2025-10-29,BUY,2025-10-29 10:25:00+05:30,2025-10-29 10:30:00+05:30,1482.3408,1465.2,17.1407999999999,1516.6223999999997,2.0,1473.2613391632485,5.659200000000055,6.640799999999899,0.3301596191543037,0.38742649117893785,2025-10-29 15:25:00+05:30,1478.4604,END_OF_DAY,False,-3.8804000000000087,2.9608012,-6.841201200000009
INFY,ORB,2025-10-30,SELL,2025-10-30 09:30:00+05:30,2025-10-30 09:35:00+05:30,1466.1665500000001,1476.3,10.133449999999812,1445.8996500000005,2.0,1470.1710950760753,8.566550000000234,4.833449999999857,0.8453734907657702,0.47697970582575006,2025-10-30 15:25:00+05:30,1464.03165,END_OF_DAY,False,2.1349000000002434,2.9301982,-0.7952981999997566
INFY,ORB,2025-10-31,BUY,2025-10-31 09:40:00+05:30,2025-10-31 09:45:00+05:30,1466.0326499999999,1455.5,10.532649999999876,1487.0979499999996,2.0,1462.3769319353141,0.0,16.73264999999992,0.0,1.5886457824004518,2025-10-31 10:30:00+05:30,1454.77225,STOP_LOSS,False,-11.26039999999989,2.9208049000000003,-14.18120489999989
INFY,ORB,2025-10-31,SELL,2025-10-31 10:35:00+05:30,2025-10-31 10:40:00+05:30,1454.2725,1464.8,10.527499999999918,1433.2175000000002,2.0,1460.7201264859007,4.972500000000082,4.527499999999918,0.4723343623842432,0.4300641177867446,2025-10-31 15:25:00+05:30,1451.22525,END_OF_DAY,False,3.0472500000000764,2.90549775,0.14175225000007652
INFY,ORB,2025-11-03,SELL,2025-11-03 09:30:00+05:30,2025-11-03 09:35:00+05:30,1443.97765,1453.4,9.422350000000051,1425.13295,2.0,1447.1009742168476,0.9776500000000397,15.822349999999915,0.10375861648103014,1.6792360716806136,2025-11-03 11:10:00+05:30,1454.1267,STOP_LOSS,False,-10.149049999999988,2.89810435,-13.047154349999989
INFY,ORB,2025-11-03,BUY,2025-11-03 11:15:00+05:30,2025-11-03 11:20:00+05:30,1454.3267999999998,1444.7,9.626799999999776,1473.5803999999994,2.0,1449.147639443597,5.4732000000001335,9.526799999999866,0.568537831886012,0.9896123322391749,2025-11-03 15:25:00+05:30,1453.77275,END_OF_DAY,False,-0.5540499999997337,2.9080995499999998,-3.4621495499997335
INFY,ORB,2025-11-04,SELL,2025-11-04 09:50:00+05:30,2025-11-04 09:55:00+05:30,1441.77875,1450.5,8.721250000000055,1424.3362499999998,2.0,1444.8456957801504,9.878749999999854,5.321249999999964,1.1327218002006356,0.6101476279203016,2025-11-04 15:25:00+05:30,1437.6184500000002,END_OF_DAY,False,4.160299999999779,2.8793972000000005,1.2809027999997786
INFY,ORB,2025-11-06,SELL,2025-11-06 09:35:00+05:30,2025-11-06 09:40:00+05:30,1441.5788499999999,1451.6,10.021150000000034,1421.5365499999998,2.0,1446.3777914572297,10.678849999999784,5.621150000000171,1.0656311900330548,0.5609286359350126,2025-11-06 15:25:00+05:30,1435.6174500000002,END_OF_DAY,False,5.961399999999685,2.8771963,3.084203699999685
INFY,ORB,2025-11-07,SELL,2025-11-07 09:30:00+05:30,2025-11-07 09:35:00+05:30,1419.0901,1444.0,24.909900000000107,1369.2702999999997,2.0,1427.0277773973878,0.6900999999998021,30.409900000000107,0.027703844656132667,1.2207957478753417,2025-11-07 13:25:00+05:30,1444.722,STOP_LOSS,False,-25.631900000000087,2.8638121,-28.495712100000087
INFY,ORB,2025-11-07,BUY,2025-11-07 13:30:00+05:30,2025-11-07 13:35:00+05:30,1445.62245,1420.5,25.12245000000007,1495.8673500000002,2.0,1430.442401682685,3.8775499999999283,3.822450000000117,0.1543460132272098,0.15215275580208562,2025-11-07 15:25:00+05:30,1445.97665,END_OF_DAY,False,0.35419999999999163,2.8915991000000005,-2.537399100000009
INFY,ORB,2025-11-10,BUY,2025-11-10 10:15:00+05:30,2025-11-10 10:20:00+05:30,1475.23725,1458.4,16.837249999999813,1508.9117499999995,2.0,1467.6895345804924,12.562750000000051,0.7372499999999036,0.7461283760709255,0.04378684167544651,2025-11-10 15:25:00+05:30,1481.95865,END_OF_DAY,False,6.721400000000131,2.9571959,3.7642041000001307
INFY,ORB,2025-11-11,SELL,2025-11-11 09:35:00+05:30,2025-11-11 09:40:00+05:30,1480.0596,1497.6,17.540399999999863,1444.9788000000003,2.0,1487.1865091931788,0.9596000000001368,20.840400000000045,0.054707988415323726,1.1881371006362573,2025-11-11 14:05:00+05:30,1498.3488,STOP_LOSS,False,-18.289199999999937,2.9784084,-21.267608399999936
INFY,ORB,2025-11-11,BUY,2025-11-11 14:15:00+05:30,2025-11-11 14:20:00+05:30,1498.8490499999998,1484.4,14.449049999999716,1527.7471499999992,2.0,1488.8451994741645,2.0509500000002845,3.2490499999998974,0.14194358798677595,0.22486253421504954,2025-11-11 15:25:00+05:30,1498.35045,END_OF_DAY,False,-0.4985999999998967,2.9971995,-3.4957994999998965
INFY,ORB,2025-11-12,BUY,2025-11-12 09:55:00+05:30,2025-11-12 10:00:00+05:30,1518.8590499999998,1505.5,13.359049999999797,1545.5771499999994,2.0,1513.8759696627392,7.340950000000248,4.059049999999843,0.5495113799259947,0.303842713366587,2025-11-12 15:25:00+05:30,1518.34045,END_OF_DAY,False,-0.5185999999998785,3.0371995,-3.5557994999998783
INFY,ORB,2025-11-14,SELL,2025-11-14 09:35:00+05:30,2025-11-14 09:40:00+05:30,1480.6593,1497.6,16.94069999999988,1446.7779000000003,2.0,1486.4315191660592,23.359300000000076,0.9406999999998789,1.37888635062307,0.055528992308457474,2025-11-14 15:25:00+05:30,1474.63695,END_OF_DAY,False,6.02234999999996,2.9552962500000004,3.06705374999996
INFY,ORB,2025-11-17,BUY,2025-11-17 13:55:00+05:30,2025-11-17 14:00:00+05:30,1474.43685,1460.9,13.536849999999959,1501.51055,2.0,1468.2404651772786,3.763149999999996,2.636850000000095,0.2779930338298797,0.1947905162574826,2025-11-17 15:25:00+05:30,1474.3624499999999,END_OF_DAY,False,-0.07440000000019609,2.9487992999999997,-3.0231993000001958
INFY,ORB,2025-11-18,SELL,2025-11-18 09:40:00+05:30,2025-11-18 09:45:00+05:30,1460.56935,1474.1,13.530649999999923,1433.5080500000001,2.0,1466.0877012441706,8.769350000000031,2.7306499999999687,0.6481100316688467,0.2018121819720401,2025-11-18 15:25:00+05:30,1456.02765,END_OF_DAY,False,4.541699999999992,2.916597,1.6251029999999917
INFY,ORB,2025-11-19,BUY,2025-11-19 09:30:00+05:30,2025-11-19 09:35:00+05:30,1477.83855,1458.9,18.93854999999985,1515.7156499999996,2.0,1471.4014808695622,32.46145000000001,3.93854999999985,1.7140409376641965,0.2079647069073335,2025-11-19 15:25:00+05:30,1508.5453499999999,END_OF_DAY,False,30.70679999999993,2.9863839,27.72041609999993
INFY,ORB,2025-11-21,BUY,2025-11-21 09:35:00+05:30,2025-11-21 09:40:00+05:30,1507.3533,1494.0,13.35329999999999,1534.0599,2.0,1503.3242344146,11.246699999999919,9.553300000000036,0.8422412437374976,0.7154261493413645,2025-11-21 15:25:00+05:30,1510.6443000000002,END_OF_DAY,False,3.2910000000001673,3.0179976,0.2730024000001672
INFY,ORB,2025-11-24,SELL,2025-11-24 11:30:00+05:30,2025-11-24 11:35:00+05:30,1529.33495,1551.4,22.065050000000156,1485.2048499999996,2.0,1540.4117741393027,20.934949999999844,4.36505000000011,0.9487832567793727,0.19782642686058174,2025-11-24 15:25:00+05:30,1514.5569,END_OF_DAY,False,14.778049999999894,3.04389185,11.734158149999894
INFY,ORB,2025-11-25,SELL,2025-11-25 10:15:00+05:30,2025-11-25 10:20:00+05:30,1501.74875,1517.8,16.051249999999982,1469.64625,2.0,1506.0882471178534,8.148750000000064,3.1512500000001182,0.5076707421540424,0.1963242738104585,2025-11-25 15:25:00+05:30,1498.5489,END_OF_DAY,False,3.1998499999999694,3.0002976500000003,0.19955234999996918
INFY,ORB,2025-11-26,BUY,2025-11-26 10:05:00+05:30,2025-11-26 10:10:00+05:30,1514.45685,1499.6,14.856850000000122,1544.1705500000003,2.0,1506.8828308949849,12.843149999999923,8.356850000000122,0.86445982829468,0.562491376031935,2025-11-26 15:25:00+05:30,1523.4379000000001,END_OF_DAY,False,8.981050000000096,3.0378947500000004,5.943155250000095
INFY,ORB,2025-11-27,BUY,2025-11-27 09:30:00+05:30,2025-11-27 09:35:00+05:30,1531.9656,1520.2,11.76559999999995,1555.4968,2.0,1528.2154867125241,9.034400000000005,12.66560000000004,0.7678656422111957,1.0764941864418385,2025-11-27 13:20:00+05:30,1519.4399,STOP_LOSS,False,-12.525699999999915,3.0514055,-15.577105499999915
INFY,ORB,2025-11-27,BUY,2025-11-27 15:00:00+05:30,2025-11-27 15:05:00+05:30,1534.26675,1520.2,14.066749999999956,1562.40025,2.0,1529.826290890135,1.2332499999999982,3.0667499999999563,0.0876712815682373,0.21801411129080747,2025-11-27 15:25:00+05:30,1531.1340500000001,END_OF_DAY,False,-3.132699999999886,3.0654008000000004,-6.198100799999887
INFY,ORB,2025-11-28,SELL,2025-11-28 10:20:00+05:30,2025-11-28 10:25:00+05:30,1523.53785,1535.2,11.66215000000011,1500.2135499999997,2.0,1529.1887879698736,0.0,9.26215000000002,0.0,0.7942060426250676,2025-11-28 15:25:00+05:30,1525.8625499999998,END_OF_DAY,False,-2.3246999999998934,3.0494003999999997,-5.374100399999893
INFY,ORB,2025-12-02,SELL,2025-12-02 11:15:00+05:30,2025-12-02 11:20:00+05:30,1529.235,1546.4,17.16500000000019,1494.9049999999995,2.0,1536.4784299414687,6.134999999999991,8.465000000000146,0.35741334110107326,0.49315467521118855,2025-12-02 15:25:00+05:30,1530.66495,END_OF_DAY,False,-1.42995000000019,3.05989995,-4.48984995000019
